Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImea_1,_MTCImed_1,_MTCIstd_1,_NDVImea_1,_NDVImed_1,_NDVIstd_1
1603,0.025391913435195,0.024324236437678,0.004750662633957,0.052218199211694,0.047609966248274,0.014562514639685,0.03766739417043,0.037031050771475,0.005777468008635,0.095326987493543,0.08422028273344,0.03196772463144,0.254990933621082,0.202554956078529,0.104939588906537,2.919678121306615,2.857461214065552,0.578905859821914,0.71534888275877,0.704156100749969,0.087693793266582
1604,0.026475862750688,0.025493446737528,0.005059156887284,0.051417643854086,0.047912007197738,0.012469364699833,0.038687842890948,0.037786416709423,0.007442866758998,0.091663957377375,0.083169374614954,0.026169051504008,0.240419486511154,0.198168523609638,0.089498908396971,2.960600605019221,2.940003871917725,0.62187543511067,0.697430387233061,0.686353355646133,0.099257315175425
1605,0.024313377156849,0.023638840764761,0.004281690790252,0.051034199567082,0.047617081552744,0.011905798165445,0.034955370189369,0.034725617617369,0.006438122162604,0.096459782432503,0.090421594679356,0.026342685790664,0.262551193954631,0.224067643284798,0.096365507851697,2.775928638517941,2.764289140701294,0.585973396803148,0.738894567994205,0.747430443763733,0.097174896127321
1606,0.02438679479091,0.023855546489358,0.004734277626794,0.051867943568994,0.048098027706146,0.012369502948744,0.035321023100205,0.034955650568008,0.00743946295888,0.097393988730343,0.089789673686028,0.027320535922782,0.258220295272711,0.220072686672211,0.097605025557543,2.670935801338604,2.654103517532349,0.505315724211608,0.732069538141935,0.739844799041748,0.102100104403937
1607,0.025069238178723,0.02379491738975,0.004936601234908,0.052169152468582,0.047610487788916,0.014080858545532,0.038131245857378,0.037496661767364,0.006610894510484,0.095382134924308,0.086067631840706,0.029794669002394,0.234908181010019,0.200205206871033,0.08813379138054,2.609211490238869,2.518405079841614,0.573437828640805,0.698813722445123,0.697184860706329,0.085435611672525
1608,0.024596832576353,0.023463361896574,0.00530767784988,0.051823552576112,0.04803423024714,0.013095604642728,0.035346229453691,0.034632643684745,0.006775904936328,0.097896462025892,0.092684347182512,0.026508480040844,0.262524705053275,0.22847293317318,0.09302440228997,2.692047264125097,2.70643675327301,0.520133059141868,0.741273650808975,0.76249560713768,0.087562544878433
1609,0.022647413118681,0.021774914115667,0.004121921778121,0.048579880084754,0.045733716338873,0.011508392932734,0.032191893677727,0.032137230038643,0.004892980759887,0.094430940771783,0.090003997087479,0.025800717138822,0.256548009647762,0.223301485180855,0.094766208662384,2.677055694532732,2.642845392227173,0.608820688447468,0.754340180455572,0.760965943336487,0.081871963387739
1610,0.023997072052358,0.023117414675653,0.004603936503375,0.048685265831035,0.045935038477182,0.010989570351099,0.034025836527896,0.033778360113502,0.005708064939076,0.092405142123557,0.087913878262043,0.024106304887329,0.249482332341283,0.219710201025009,0.088509363206879,2.793528293351775,2.759213328361511,0.651129348633193,0.736748593109937,0.744142413139343,0.090580347672285
1611,0.023551528303619,0.022663464769721,0.004441033316465,0.051057348838731,0.048158757388592,0.012037707327188,0.033160978089278,0.032616103067994,0.006073299025482,0.100797244311063,0.096219904720783,0.026857067334067,0.273694185901672,0.244398206472397,0.097578040091746,2.618019800558003,2.63121497631073,0.54204427276119,0.762585825841726,0.779285758733749,0.083910157158358
1612,0.024562231515035,0.023599967360497,0.004945664515006,0.052294921725374,0.049334825947881,0.012224592863726,0.034069690300227,0.033528611063957,0.006377421027513,0.102643826481868,0.09909238666296,0.025438261553896,0.281025130929933,0.250568211078644,0.0944290596893,2.657139408183415,2.631388068199158,0.621529555881184,0.76352615868338,0.784629344940186,0.084689936284119
1701,0.027554833708667,0.026652061380446,0.005250401095675,0.057207642612517,0.052217775955796,0.014405104902367,0.045626170873893,0.044073365628719,0.009545663634478,0.103301471013815,0.089341036975384,0.033726934768301,0.232332934677054,0.190204605460167,0.086164693689334,2.453258838143188,2.339084506034851,0.595385360158016,0.650201875197413,0.628238797187805,0.090538025824462
1702,0.028344215380433,0.027430748566985,0.004680137446147,0.056614085279396,0.052077919244766,0.013322115412142,0.045372106964844,0.043829154223204,0.007941215670446,0.099437196547705,0.088413402438164,0.030267524312866,0.223200591658907,0.190208926796913,0.077029492542085,2.47334746170172,2.374245405197144,0.522905931974486,0.643956265654525,0.627489745616913,0.080166920368895
1703,0.030160436459028,0.028609467670321,0.00563114996817,0.057221522295936,0.051926769316196,0.015203968002815,0.04597406969281,0.044465806335211,0.007276688754257,0.097134265549542,0.085394382476807,0.030634349259155,0.214242270266212,0.180439993739128,0.074301687085214,2.504237297832821,2.367828607559204,0.595326872517092,0.628387952746497,0.612183749675751,0.077196298486617
1704,0.030515575961531,0.029527546837926,0.00515506187724,0.055916834762648,0.052440626546741,0.012262149575015,0.047191730128112,0.046387355774641,0.007421111967002,0.094209742866717,0.085388507694006,0.02483104849371,0.204549632342168,0.177021466195583,0.061678203663349,2.533923128760495,2.462025880813599,0.558452748337121,0.609903031731654,0.587994694709778,0.080616433045147
