Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']","[5.68776842e-03 1.19465621e-03 3.33512617e-02 3.44566544e-04
 9.94684421e-05 7.37366059e-02 2.18186201e-03 4.69260964e-05
 4.24963709e-04 1.66752286e-03 1.46402746e-03 5.94971735e-03
 3.13509419e-04 1.10383718e-06 8.61549489e-03 6.10893135e-04
 1.37540121e-02 2.62278337e-03 7.02484607e-05 1.15706101e-03
 2.39078519e-02 4.92302551e-05 1.26139561e-02 6.96850320e-03
 1.44369513e-04 1.24892006e-04 2.30915096e-03 4.43552313e-03
 5.01493615e-03 2.30494375e-03 1.52919904e-03 6.04989373e-04
 1.39216158e-03 1.61146471e-03 1.01038941e-02 8.42531484e-03
 0.00000000e+00 8.34458716e-02 4.82242162e-04 1.52611792e-04
 3.85432988e-04 1.24456113e-04 0.00000000e+00 0.00000000e+00
 1.27184685e-01 0.00000000e+00 2.10855596e-03 3.43626955e-04
 1.65146419e-03 3.55406408e-03 1.84791766e-04 8.45937858e-04
 1.75996021e-05 0.00000000e+00 0.00000000e+00 1.79317485e-04
 1.07896459e-02 0.00000000e+00 4.75480587e-03 0.00000000e+00
 1.93774340e-02 1.32113017e-01 1.25838966e-02 1.46898943e-02
 5.70649823e-04 0.00000000e+00 4.38571942e-05 0.00000000e+00
 7.11274829e-04 0.00000000e+00 9.91287958e-05 0.00000000e+00
 1.21787483e-03 3.66289978e-05 2.65524466e-03 7.04879263e-03
 0.00000000e+00 1.24819443e-04 1.66155413e-03 2.28893079e-04
 7.62668465e-03 0.00000000e+00 6.53303973e-03 0.00000000e+00
 3.06056715e-03 0.00000000e+00 1.98699116e-04 0.00000000e+00
 0.00000000e+00 7.26339309e-03 0.00000000e+00 3.07370812e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.95888695e-02 0.00000000e+00 1.46430625e-04 1.17087171e-03
 1.38847009e-01 5.66280668e-02 6.37536938e-04 4.61863124e-03
 0.00000000e+00 9.80468828e-03 3.62180548e-04 3.47303752e-04
 0.00000000e+00 5.42259348e-02 1.14376707e-03 4.88591747e-04
 1.18988143e-02 8.98646219e-04]",3.586787,2.560259,0.87512,0.936739,TRUE,16:28.0
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00220371 0.
 0.00288543 0.05430508 0.01761548 0.00303083 0.03516871 0.05560131
 0.         0.02051512 0.05266569 0.         0.02077526 0.00497356
 0.         0.         0.         0.         0.00251371 0.
 0.00221367 0.         0.01751495 0.0376116  0.         0.02223218
 0.01760355 0.0197277  0.01991297 0.         0.04366405 0.03966047
 0.         0.00203546 0.01764333 0.         0.00465974 0.
 0.02300785 0.00252512 0.         0.00248505 0.01945168 0.03527562
 0.         0.         0.0021409  0.         0.01746801 0.00232287
 0.01759328 0.01975079 0.03990946 0.01736393 0.00207963 0.
 0.0047791  0.00200594 0.         0.         0.         0.00257787
 0.03498191 0.01747488 0.00238452 0.00495827 0.05214823 0.01992599
 0.         0.00233191 0.00235667 0.02018499 0.03740207 0.05525588
 0.00254005 0.         0.         0.0027137  0.         0.0178703 ]",5.446938,5.445492,0.713286,0.713919,TRUE,16:30.6
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features', 'base_indices']",,3.712864,3.535166,0.865856,0.879395,TRUE,17:07.7
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.181116,1.033742,0.642468,0.733133,TRUE,17:07.8
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02624197 0.00654173 0.01581378 0.00975216 0.00403448 0.09068351
 0.01389265 0.00410234 0.00689842 0.01173606 0.00627593 0.00926181
 0.00481814 0.00797352 0.0103491  0.01146747 0.01234673 0.02872328
 0.00537069 0.01646718 0.11992533 0.02838995 0.01611093 0.38931975
 0.00546461 0.00566816 0.01465405 0.01250064 0.01324108 0.00457169
 0.01950841 0.03394436 0.01586931 0.01808077 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.257291,0.458576,0.591928,0.947475,TRUE,17:11.1
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.01900251 0.00209684 0.01919816 0.00472845 0.00068658 0.15138217
 0.01824002 0.00294265 0.00239712 0.00148535 0.00431007 0.01055597
 0.00166279 0.00085781 0.01030771 0.00638171 0.00648496 0.0152977
 0.00170379 0.01640196 0.15877582 0.04167961 0.02477199 0.37360251
 0.00194788 0.0017981  0.00149385 0.00175798 0.00220092 0.00265498
 0.03635015 0.01710121 0.00698776 0.0327529  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.241169,0.510465,0.600811,0.934795,TRUE,17:14.4
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",1.986545,2.001208,-0.015992,-0.000063,TRUE,17:16.1
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.154825,1.046948,0.65797,0.726317,TRUE,17:22.9
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.313382,1.218411,0.856838,0.880346,TRUE,17:23.0
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.00912784 0.00936279 0.00765434 0.01846754 0.01088481 0.05261433
 0.00353909 0.00242568 0.00191991 0.00292079 0.00884076 0.00704414
 0.00162125 0.00205341 0.19656802 0.00483552 0.42472884 0.00473348
 0.00264669 0.00757838 0.04183286 0.00306307 0.00819151 0.00295229
 0.00291474 0.00528083 0.0346425  0.01029047 0.07966878 0.01749365
 0.00322982 0.00283562 0.0048455  0.00319077 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.432426,0.536002,0.828392,0.976825,TRUE,17:26.1
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[7.63993674e-03 1.13626905e-02 5.55619004e-03 1.23360059e-03
 1.50495521e-02 5.76801741e-02 1.52049465e-03 1.42665226e-03
 1.64817840e-03 1.39965101e-03 1.42189527e-02 3.54285024e-03
 3.45581556e-04 3.65474485e-04 2.48535569e-01 5.59822315e-03
 3.80855081e-01 1.42066546e-03 3.53707871e-03 6.94425723e-03
 6.76593492e-02 9.82147825e-04 4.25280195e-03 1.04000871e-03
 1.99794627e-03 6.50040211e-03 1.32507513e-03 4.90842404e-03
 1.02568043e-01 2.71325655e-02 2.66214247e-03 6.56822383e-04
 4.24980909e-03 4.18360846e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",1.468396,0.656787,0.819036,0.965218,TRUE,17:29.4
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",3.522156,3.523147,-0.02391,-0.000027,TRUE,17:31.1
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,1.326604,1.25293,0.854185,0.87349,TRUE,17:38.0
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,2.950547,1.626567,0.070255,0.764101,TRUE,17:38.1
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.04970383 0.02774094 0.03930833 0.02871676 0.01084693 0.01522169
 0.00858342 0.00402177 0.00636072 0.00995492 0.01682305 0.03242257
 0.00372864 0.00195343 0.16987731 0.02483694 0.231411   0.00622934
 0.00518522 0.01280877 0.17464825 0.0081508  0.02267491 0.00553099
 0.0020512  0.00285426 0.00760558 0.00499008 0.02894208 0.01878094
 0.00500878 0.00361791 0.00600026 0.00340838 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2.219254,0.823991,0.490325,0.939396,TRUE,17:40.0
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[3.99857937e-02 5.85120287e-03 5.76356204e-02 2.45357013e-02
 7.84313700e-03 3.57857686e-02 8.80894963e-03 3.55313670e-03
 5.86256189e-04 5.92706316e-03 7.17360926e-03 4.63130818e-03
 1.63817370e-03 4.85922053e-05 1.29199050e-01 1.39462911e-03
 2.94643595e-01 6.49714475e-03 2.44435548e-05 6.13219375e-03
 2.56391986e-01 3.78421788e-03 4.54140233e-02 1.96987427e-02
 1.49888193e-03 4.37882152e-04 8.47165387e-03 5.30496120e-04
 5.15169826e-03 4.19976916e-03 2.80130049e-03 2.92609669e-03
 3.94690111e-03 2.85098103e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",2.133477,0.142109,0.524725,0.998152,TRUE,17:41.3
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",3.479885,3.350711,-0.246631,-0.000836,TRUE,17:42.9
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,2.447617,1.702889,0.37788,0.741429,TRUE,17:45.1
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,4.48993E+11,4.785502,-1.56504E+22,0.682867,TRUE,17:45.2
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.06381095 0.01494665 0.19879432 0.01189029 0.00621455 0.30199519
 0.02794949 0.00327804 0.00338737 0.03116116 0.01098209 0.02222198
 0.00388091 0.0051759  0.01899603 0.01719844 0.01301282 0.01324691
 0.00450928 0.02320563 0.03813967 0.0114862  0.03449149 0.00867214
 0.00588422 0.00618613 0.01123552 0.00836519 0.0150613  0.00498151
 0.01724047 0.01273964 0.01251934 0.01713916 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5.777639,2.142149,0.528107,0.936455,TRUE,17:48.6
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[4.42730221e-02 7.67102363e-03 3.12024077e-01 6.23443030e-03
 1.59528575e-03 2.10851873e-01 1.34355592e-02 7.89808341e-05
 2.19060778e-03 2.25063031e-02 1.21438966e-02 4.72658400e-02
 7.48704732e-03 3.89836757e-03 1.46600381e-02 1.54781624e-02
 6.44584167e-03 1.17050845e-02 1.86560312e-03 1.67822507e-02
 5.57990160e-02 1.70794622e-03 6.32428202e-02 8.22805488e-03
 1.96629928e-03 5.71292116e-04 1.99201779e-02 8.47319378e-03
 3.13262858e-02 3.64922634e-03 1.83173409e-02 4.05891474e-03
 7.55644068e-03 1.65896962e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",5.813474,2.576184,0.521688,0.90809,TRUE,17:52.0
"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",8.482019,8.50007,-0.013849,-0.000054,TRUE,17:53.6
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,5.285375,4.895258,0.602465,0.668237,TRUE,18:00.4
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Masbasis_2020_Simps', 'Staur_2019_Simps']",Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,13.369993,3.90574,-43.582351,0.826889,FALSE,18:07.0
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Masbasis_2019_Simps', 'Staur_2019_Simps']",Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,10.03181,3.991192,-7.099744,0.692437,FALSE,18:13.3
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,"['Masbasis_2019_Simps', 'Masbasis_2020_Simps']",Staur_2019_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,7.17777,1.187006,0.287381,0.987936,FALSE,18:19.7
LinearRegression(),Simpsons,['Staur_2019_Simps'],"['Masbasis_2019_Simps', 'Masbasis_2020_Simps']","['spectral_indices_all', 'weather_features', 'base_indices']",,1.59934E+13,4.828771,-2.19002E+24,0.677484,FALSE,18:19.7
