Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']","[0.02719656 0.02575714 0.00333506 0.01481428 0.00291648 0.05637475
 0.04826305 0.00318647 0.00142343 0.0101188  0.01518149 0.00092197
 0.00032043 0.01329783 0.18128428 0.01998746 0.00761727 0.00059353
 0.13208471 0.3072161  0.00786569 0.01112545 0.01289592 0.00262769
 0.01919425 0.00093229 0.0161966  0.00466191 0.00193823 0.00392002
 0.00354861 0.03683464 0.0063676  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.512382,0.330776,0.646145,0.856319,True,2021-12-01 03:39:30.965854
Lasso(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.875484,0.872997,-0.023537,0.000000,True,2021-12-01 03:39:31.051346
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2020_Simps,Staur_2020_Simps,"['spectral_indices_all', 'weather_features', 'base_indices']",,0.475591,0.460962,0.695809,0.721116,True,2021-12-01 03:40:34.621861
LinearRegression(),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,0.603823,0.596205,0.700357,0.708457,True,2021-12-01 03:40:39.194987
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[2.50023374e-02 1.40474685e-01 4.37347528e-03 6.46213448e-03
 1.33500473e-02 1.46502216e-02 3.62096409e-03 3.67369315e-03
 2.28971372e-02 2.21748509e-02 2.07273992e-02 2.47055401e-02
 5.43307960e-03 1.99933097e-02 1.87043614e-02 1.43958352e-01
 2.24120136e-02 1.33802817e-02 5.85710831e-03 3.61996556e-03
 5.98847117e-03 1.01361328e-02 1.49062207e-02 4.23465815e-03
 8.12184541e-03 9.54727800e-03 3.46855597e-02 1.60030663e-02
 1.58386530e-04 3.52704753e-04 3.70907564e-04 8.68473764e-05
 1.76527116e-04 3.26896951e-04 1.63187250e-02 3.02022856e-03
 5.94738071e-05 1.05590793e-04 7.78726131e-04 1.31845778e-04
 7.02421670e-04 1.07341282e-03 1.98785669e-02 2.99831440e-03
 9.19447653e-03 1.60921107e-04 3.71102366e-02 0.00000000e+00
 1.54336880e-04 9.89785546e-03 4.55004125e-04 6.86570833e-03
 1.37331306e-04 1.19861767e-04 2.23980861e-04 3.45344664e-04
 2.45312662e-04 6.96547913e-05 2.89741169e-03 7.08198819e-04
 4.00326457e-04 1.44356352e-04 8.62792123e-03 0.00000000e+00
 2.33357370e-04 2.27854895e-02 3.48622717e-04 2.46916328e-04
 3.10278784e-02 2.56153976e-04 2.01140323e-02 7.82383727e-03
 2.88131231e-03 7.50441304e-04 3.15441602e-02 8.43373015e-03
 2.92593743e-04 3.92453641e-04 5.82243322e-04 6.53583226e-03
 3.67683599e-03 5.23720118e-04 4.26121895e-04 6.06343662e-04
 9.49191272e-05 3.64701584e-04 1.63875498e-04 0.00000000e+00
 2.35573869e-04 1.31182290e-03 1.90781395e-02 5.94841204e-03
 5.60635555e-05 1.86231630e-04 2.63993921e-04 8.30463901e-05
 1.32768978e-04 8.00752851e-04 2.22173919e-02 2.98883360e-03
 8.28805705e-04 3.71385440e-04 1.98841869e-04 2.38676391e-02
 6.55725216e-04 1.95804464e-04 1.69812473e-02 9.99411269e-05]",0.578497,0.215573,0.724714,0.961880,True,2021-12-01 03:40:58.331813
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']","[4.16354724e-03 2.17710585e-01 1.41185366e-03 1.41931131e-03
 4.59511916e-03 2.27091861e-03 4.23585373e-04 9.02076169e-04
 5.99789908e-03 1.52895638e-02 8.45677677e-03 3.03132224e-02
 3.11703417e-03 1.05169390e-02 1.73514390e-03 5.99359969e-02
 2.54429924e-02 2.52080999e-03 1.90232192e-03 1.93068840e-03
 6.83988934e-04 1.53194637e-03 1.47412899e-02 2.26043430e-03
 8.73275345e-04 1.09343852e-02 7.40284567e-02 3.20565335e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.11751638e-03
 2.37886811e-02 4.27353336e-05 0.00000000e+00 3.60050116e-02
 0.00000000e+00 2.98819268e-04 0.00000000e+00 1.93465420e-02
 0.00000000e+00 1.16292240e-04 5.48773230e-02 0.00000000e+00
 1.28236033e-03 1.67695910e-04 9.27947842e-03 0.00000000e+00
 0.00000000e+00 9.54437555e-03 3.19242735e-03 1.42925504e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.46397081e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.41722310e-02 0.00000000e+00
 3.12916594e-04 4.04330214e-03 6.92734849e-04 5.73490879e-05
 2.94650153e-04 4.62920988e-05 8.81167881e-03 1.59946292e-02
 0.00000000e+00 1.87462380e-03 1.33863043e-02 1.46405311e-02
 0.00000000e+00 3.03159338e-03 0.00000000e+00 4.52333936e-04
 0.00000000e+00 7.73661135e-05 4.46349057e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.55581063e-03 0.00000000e+00 0.00000000e+00 1.84294156e-04
 9.64338691e-05 1.97203175e-04 0.00000000e+00 2.39617466e-03
 5.69201502e-04 7.35172239e-03 6.10989005e-05 0.00000000e+00
 0.00000000e+00 2.21963522e-04 2.03862526e-03 6.22287936e-02
 0.00000000e+00 6.77497815e-02 3.83865784e-03 0.00000000e+00]",0.589102,0.515057,0.714634,0.782409,True,2021-12-01 03:41:40.126778
Lasso(random_state=1),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,1.104072,1.104185,-0.001989,0.000000,True,2021-12-01 03:41:40.594987
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'weather_features']",,0.609266,0.602374,0.694925,0.702392,True,2021-12-01 03:44:58.771123
LinearRegression(),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.384337,0.360073,0.402254,0.487166,True,2021-12-01 03:44:59.011691
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.02030606 0.38093825 0.01764358 0.03832441 0.02674365 0.02317893
 0.01288109 0.01013579 0.02120385 0.03115476 0.04469583 0.05035479
 0.01619251 0.02963076 0.0208419  0.01804487 0.03356983 0.03567667
 0.02282652 0.00891004 0.01543606 0.01407658 0.01543963 0.01123747
 0.01569358 0.01848875 0.01929524 0.02707861 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.408653,0.151557,0.322263,0.909180,True,2021-12-01 03:45:04.822685
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.00824389 0.44800731 0.03051676 0.04380732 0.02449118 0.02370057
 0.01247523 0.00346349 0.01315941 0.02365504 0.0277761  0.03775666
 0.02936993 0.03156573 0.00397427 0.0104425  0.03342496 0.04548438
 0.03078134 0.00381607 0.01217429 0.0123731  0.00695315 0.00272039
 0.01636232 0.01680189 0.01432989 0.03237285 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.413096,0.219655,0.306678,0.809234,True,2021-12-01 03:45:16.037134
Lasso(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.505116,0.503042,-0.031093,0.000000,True,2021-12-01 03:45:16.549767
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.383585,0.363833,0.405220,0.476877,True,2021-12-01 03:45:37.219007
LinearRegression(),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.430470,0.414336,0.809651,0.827250,True,2021-12-01 03:45:37.336054
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.01604442 0.01913673 0.01090072 0.02097341 0.02820987 0.00861942
 0.0154276  0.01215794 0.0201972  0.01273022 0.01437449 0.03042691
 0.01587767 0.01008964 0.01041955 0.03857124 0.01810759 0.01263776
 0.01219308 0.00991825 0.01100544 0.01154445 0.01287936 0.01217032
 0.01228856 0.01189396 0.56572568 0.02547852 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.447250,0.167200,0.793781,0.971870,True,2021-12-01 03:45:40.393881
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.00350965 0.02104624 0.02468648 0.00488088 0.0079765  0.00530741
 0.00633678 0.00092548 0.04043342 0.01902978 0.00686942 0.01164538
 0.08207184 0.0065277  0.01734937 0.03903567 0.01088563 0.01484047
 0.00088798 0.01476846 0.0093978  0.00179844 0.02979417 0.00804377
 0.00308445 0.00848536 0.5885578  0.01182366 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.443859,0.280869,0.797469,0.920621,True,2021-12-01 03:45:43.990113
Lasso(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.996240,0.997111,-0.008851,0.000000,True,2021-12-01 03:45:44.069440
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.432175,0.420342,0.808168,0.822205,True,2021-12-01 03:46:41.493871
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.442044,0.410023,0.715880,0.763205,True,2021-12-01 03:46:41.605133
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.01401193 0.05439234 0.00510148 0.00771146 0.01179063 0.01076777
 0.00387304 0.00694185 0.01299851 0.43138061 0.19271074 0.04247772
 0.00575735 0.01640343 0.02210932 0.01342078 0.02284827 0.01971035
 0.00588465 0.0052074  0.01114803 0.0123974  0.00871324 0.00408781
 0.01165913 0.01237903 0.01423797 0.01987777 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.530345,0.195750,0.588329,0.946043,True,2021-12-01 03:46:44.080742
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.01055285 0.1316008  0.00519933 0.00890052 0.0060904  0.01606441
 0.0025275  0.0011847  0.00696787 0.38862418 0.17779115 0.05230925
 0.00381643 0.02594244 0.02794494 0.00450591 0.03271015 0.01386576
 0.00714883 0.00319063 0.01020344 0.02241101 0.00111606 0.00716819
 0.00688035 0.00505729 0.00650847 0.01371713 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.520477,0.237191,0.604541,0.920757,True,2021-12-01 03:46:46.879296
Lasso(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.840097,0.842984,-0.007798,0.000000,True,2021-12-01 03:46:46.958085
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']",,0.451376,0.418274,0.703964,0.753570,True,2021-12-01 03:47:08.103024
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']",,0.983515,0.571633,-1.093893,0.645240,True,2021-12-01 03:47:08.204088
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.02736641 0.05199274 0.01618768 0.00978721 0.02122809 0.01749683
 0.0055152  0.02864016 0.01058703 0.04290197 0.01473254 0.02413445
 0.12757696 0.04720504 0.22140277 0.05465978 0.0343535  0.0268025
 0.05212516 0.00420758 0.00969705 0.0125979  0.01210614 0.01121836
 0.03729153 0.01949646 0.02775905 0.03092992 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.671572,0.252812,0.480089,0.930665,True,2021-12-01 03:47:10.683510
