Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['weather_features', 'base_indices']","[1.13095320e-02 9.76055897e-03 1.23468282e-01 1.19036068e-02
 2.73153688e-02 1.00620626e-03 5.46638243e-05 0.00000000e+00
 2.01304178e-02 3.34754418e-02 4.97145647e-05 1.12251984e-04
 3.40834697e-04 8.95132040e-04 1.39356977e-04 0.00000000e+00
 1.79297467e-03 8.75894416e-02 0.00000000e+00 0.00000000e+00
 2.55561438e-04 4.84582649e-03 1.93845056e-01 1.06430339e-02
 0.00000000e+00 3.26571794e-04 1.19547866e-03 5.33626103e-04
 2.44713184e-04 1.93660968e-03 5.69811381e-04 0.00000000e+00
 0.00000000e+00 6.85203141e-04 2.36991523e-06 5.88817355e-03
 4.00476249e-03 2.23621645e-04 1.10229452e-01 1.90291902e-04
 0.00000000e+00 8.65455547e-03 4.11603219e-04 2.24335450e-04
 8.63546881e-05 1.08406559e-02 4.16154007e-04 4.47038470e-03
 5.29890981e-05 3.17672938e-04 6.25027935e-04 1.94566340e-04
 6.00838024e-03 4.29644731e-03 3.24809065e-02 6.96947285e-05
 3.15826386e-03 2.17774549e-04 0.00000000e+00 7.09116001e-03
 0.00000000e+00 2.09259952e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.76689789e-02 5.47611284e-05 3.68885367e-03
 3.79137857e-02 0.00000000e+00 2.72798711e-04 0.00000000e+00
 4.66381540e-02 0.00000000e+00 8.27077218e-03 0.00000000e+00
 2.48330418e-03 8.80685721e-02 0.00000000e+00 1.27202621e-04
 3.36832161e-03 0.00000000e+00 6.86684840e-05 6.42174308e-03
 1.63948960e-04]",3.608883,2.632436,0.870287,0.931425,True,2021-12-03 23:38:07.001553
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['weather_features', 'base_indices']",,4.605164,4.587123,0.788996,0.791790,True,2021-12-03 23:39:13.964509
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['weather_features', 'base_indices']",,1.330754,1.301915,0.484310,0.548156,True,2021-12-03 23:39:14.081205
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['weather_features', 'base_indices']","[0.18812783 0.12543011 0.39109648 0.10070806 0.19463752 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.546748,0.544663,0.300276,0.920935,True,2021-12-03 23:39:16.747192
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['weather_features', 'base_indices']","[0.14075939 0.10945828 0.45116537 0.08467984 0.21393713 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.528248,0.688480,0.310808,0.873310,True,2021-12-03 23:39:18.839502
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['weather_features', 'base_indices']",,1.330754,1.301915,0.484310,0.548156,True,2021-12-03 23:39:22.430740
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['weather_features', 'base_indices']",,1.765689,1.756073,0.713816,0.729151,True,2021-12-03 23:39:22.531471
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['weather_features', 'base_indices']","[0.04237394 0.0540962  0.17061981 0.21087245 0.52203759 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.838101,0.656230,0.690396,0.962162,True,2021-12-03 23:39:25.201788
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['weather_features', 'base_indices']","[0.02549858 0.0289643  0.22214143 0.13193523 0.59146046 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.827105,0.951862,0.692263,0.920408,True,2021-12-03 23:39:26.932545
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['weather_features', 'base_indices']",,1.765689,1.756073,0.713816,0.729151,True,2021-12-03 23:39:29.836018
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']",,2.243177,2.143983,0.440167,0.581420,True,2021-12-03 23:39:29.930790
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']","[0.2516356  0.09326272 0.11350715 0.11180452 0.42979001 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",2.448459,0.929964,0.291228,0.921090,True,2021-12-03 23:39:32.109823
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']","[0.24885511 0.0802456  0.10086554 0.09015928 0.47987447 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",2.406925,0.268265,0.369762,0.993254,True,2021-12-03 23:39:33.508446
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['weather_features', 'base_indices']",,2.243177,2.143983,0.440167,0.581420,True,2021-12-03 23:39:34.589555
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']",,5.364674,5.302528,0.519284,0.549065,True,2021-12-03 23:39:34.733175
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']","[0.1040825  0.07932045 0.62551095 0.08008725 0.11099885 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",5.876297,2.162187,0.415768,0.924998,True,2021-12-03 23:39:37.564763
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']","[0.05549949 0.07008869 0.69631777 0.06945609 0.10863796 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",5.884689,2.907324,0.413200,0.864290,True,2021-12-03 23:39:39.504010
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['weather_features', 'base_indices']",,5.364674,5.302528,0.519284,0.549065,True,2021-12-03 23:39:42.857443
LinearRegression(),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,9.600159,9.182357,0.082026,0.165624,True,2021-12-03 23:39:44.088750
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[0.01524109 0.03976337 0.25134285 0.02729012 0.00763265 0.14349826
 0.00985265 0.00315826 0.00536297 0.01353909 0.05301016 0.00496693
 0.00271254 0.10630555 0.00976286 0.0565164  0.0264282  0.00356294
 0.00817986 0.01911635 0.01184075 0.01646204 0.03896009 0.00508909
 0.00324026 0.00737802 0.00560302 0.02611363 0.0140513  0.01051673
 0.01759039 0.02299684 0.01291474]",4.870976,1.844379,0.761924,0.966327,True,2021-12-03 23:39:53.994019
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[0.00943235 0.04695154 0.29286448 0.01906322 0.00590877 0.17001711
 0.00393207 0.00097103 0.00638422 0.02721749 0.05611572 0.00171317
 0.00083414 0.12913193 0.00332003 0.05826764 0.01304813 0.00356813
 0.00110531 0.00513768 0.00467167 0.0176075  0.0240949  0.02730232
 0.00211594 0.0135483  0.00316995 0.01378743 0.01409411 0.00221499
 0.00259834 0.01202066 0.00778975]",5.546344,3.770281,0.693747,0.859318,True,2021-12-03 23:40:03.870840
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,9.563715,9.194181,0.088995,0.163475,True,2021-12-03 23:40:17.337361
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']",,1.063201,0.941449,0.667668,0.763306,True,2021-12-03 23:40:17.443077
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.01261204 0.00569432 0.01771267 0.01105978 0.02842075 0.12526363
 0.03597206 0.00770231 0.02822619 0.0063547  0.0101679  0.00348692
 0.00469275 0.0040282  0.00555859 0.01237347 0.02001003 0.00583504
 0.00955999 0.01459445 0.03109129 0.01280499 0.36610526 0.00343573
 0.00435191 0.03189187 0.0099003  0.02094465 0.00453503 0.03238782
 0.03201645 0.01433468 0.0668742 ]",1.207478,0.438377,0.585132,0.948747,True,2021-12-03 23:40:20.875212
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']","[6.26307082e-03 1.59154362e-03 3.34989028e-02 1.74673440e-02
 2.51364486e-02 1.89428222e-01 2.88131827e-02 1.04498116e-02
 6.12077781e-02 4.05292914e-03 1.42294842e-02 2.25759174e-04
 2.86809350e-03 3.15281376e-03 4.60287371e-03 4.01057093e-03
 1.07512582e-02 8.32773808e-03 4.59357120e-03 1.31974510e-02
 1.59176939e-02 7.92773766e-03 3.53131679e-01 2.11847050e-03
 1.80645006e-03 1.26035136e-02 2.54658746e-03 1.03519562e-02
 3.09650196e-03 2.07870716e-02 3.76579272e-02 1.05223172e-02
 7.76632467e-02]",1.220068,0.429933,0.563951,0.950663,True,2021-12-03 23:40:24.611219
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,"['spectral_indices_all', 'base_indices']",,1.059594,0.963665,0.670186,0.751993,True,2021-12-03 23:40:28.543099
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']",,1.400329,1.273958,0.823434,0.857495,True,2021-12-03 23:40:28.646821
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.01098062 0.01855567 0.02029962 0.0301782  0.00367017 0.07807413
 0.00529987 0.00136585 0.00177545 0.01529172 0.00786789 0.00219137
 0.00176281 0.1415317  0.00557381 0.5462687  0.01085559 0.00293141
 0.0078418  0.00476202 0.00258206 0.00951628 0.00285553 0.00228004
 0.00165582 0.00445702 0.00754413 0.02295207 0.01583257 0.00221141
 0.00241054 0.00424124 0.00438289]",1.389949,0.526463,0.824573,0.975659,True,2021-12-03 23:40:31.944356
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']","[1.44523814e-02 6.61775405e-02 3.24462872e-02 5.51250931e-03
 9.32008087e-04 9.76762444e-02 6.44606505e-03 4.45384272e-04
 4.67513776e-04 1.59589915e-02 3.96947372e-03 1.57715720e-04
 3.29012001e-03 1.41385581e-01 4.78564693e-03 4.91252769e-01
 2.10356900e-03 4.70171311e-03 3.96877793e-03 4.09078003e-03
 1.75790907e-03 6.13340261e-03 4.48635387e-04 2.00744044e-03
 3.60407351e-05 6.89148696e-03 1.00988924e-02 4.49057001e-02
 8.66179695e-03 2.99303518e-03 1.33674633e-03 7.82411097e-03
 6.68373155e-03]",1.408317,0.565964,0.819901,0.971887,True,2021-12-03 23:40:35.636865
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,"['spectral_indices_all', 'base_indices']",,1.381403,1.292385,0.828068,0.853348,True,2021-12-03 23:40:39.913617
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']",,3.051678,1.472334,-0.144289,0.802362,True,2021-12-03 23:40:40.020331
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']","[0.0610112  0.01332017 0.04893121 0.03456713 0.00573988 0.0144551
 0.01412541 0.00351207 0.01136616 0.01286192 0.0266604  0.00725926
 0.00500324 0.19990087 0.04329194 0.16960382 0.13579827 0.00424101
 0.0237853  0.00694945 0.01008463 0.02084283 0.00354409 0.00303325
 0.00817744 0.01270249 0.00635377 0.04937998 0.00857755 0.00461179
 0.01469276 0.00958235 0.00603327]",2.261218,0.874361,0.420141,0.930206,True,2021-12-03 23:40:42.363851
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']","[6.57952926e-02 1.78381663e-02 6.46511813e-02 1.32270836e-02
 5.57959894e-03 1.58212662e-02 9.50820511e-03 7.13982226e-04
 1.47457537e-04 9.75320096e-03 3.18412236e-02 1.09120412e-03
 1.10800424e-03 2.41992475e-01 1.51491751e-02 6.99727939e-02
 1.57316001e-01 1.13699181e-03 1.68440377e-02 6.93732102e-03
 7.53916769e-03 1.62552123e-02 2.64271084e-02 6.68648296e-03
 3.18598575e-03 2.70732380e-03 4.53089485e-03 1.10509283e-01
 4.21601405e-03 7.77927137e-03 3.33686462e-02 2.14193351e-02
 8.95061184e-03]",2.308534,0.147417,0.356259,0.997972,True,2021-12-03 23:40:43.849608
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,"['spectral_indices_all', 'base_indices']",,2.241354,1.692174,0.441304,0.739254,True,2021-12-03 23:40:45.763356
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']",,18869289657.603340,4.039529,-15513673397515143168.000000,0.738123,True,2021-12-03 23:40:45.851153
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']","[0.03616979 0.01716343 0.5355845  0.01389825 0.00397998 0.02255233
 0.04625834 0.00402139 0.0059899  0.01534828 0.03418237 0.00472853
 0.00346555 0.01147106 0.01611438 0.02365424 0.02603063 0.0054673
 0.02319299 0.01446885 0.01106593 0.01890145 0.01011684 0.00383553
 0.00427625 0.00696924 0.00556593 0.01155348 0.00465955 0.0086448
 0.01224987 0.00728657 0.03113248]",5.407943,1.993141,0.507760,0.936297,True,2021-12-03 23:40:49.513081
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']","[1.76473975e-02 1.14167307e-02 5.68945880e-01 5.73626079e-03
 8.10375804e-04 3.32156330e-02 6.53921106e-02 1.79645639e-03
 3.92068898e-03 1.94600236e-02 5.98887613e-02 2.07837980e-03
 6.37083233e-06 7.25954623e-03 1.74465386e-02 1.37418065e-02
 3.67711985e-02 5.68407271e-04 1.05942718e-02 1.73449094e-02
 1.68607324e-03 9.55441868e-03 6.28225262e-03 4.25742031e-04
 5.41546905e-03 3.26565469e-03 3.26057433e-03 8.61635191e-03
 4.02639847e-03 1.25245419e-02 5.92910161e-03 6.68515379e-03
 3.82865202e-02]",5.356526,2.169051,0.516501,0.924496,True,2021-12-03 23:40:52.882662
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,"['spectral_indices_all', 'base_indices']",,6.039676,4.296123,0.266069,0.703768,True,2021-12-03 23:40:57.304787
LinearRegression(),Trapezoid,all_mix,all_mix,['spectral_indices_all'],,9.647253,9.286113,0.073415,0.146678,True,2021-12-03 23:40:58.529828
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,['spectral_indices_all'],"[0.14257706 0.01910518 0.00754971 0.02296083 0.10106847 0.05157958
 0.00798454 0.00479165 0.06090845 0.01242523 0.0981113  0.04423312
 0.0101987  0.01541708 0.01963875 0.02279594 0.02889411 0.04293091
 0.01312816 0.00580816 0.01462081 0.01287769 0.03088587 0.03354544
 0.01194888 0.02093771 0.13090242 0.01217423]",5.508120,2.067864,0.698158,0.957680,True,2021-12-03 23:41:07.042908
GradientBoostingRegressor(random_state=1),Trapezoid,all_mix,all_mix,['spectral_indices_all'],"[0.16451396 0.01359463 0.00148462 0.01876019 0.13158639 0.03670117
 0.00179504 0.00128732 0.06209313 0.00872385 0.10919773 0.02623208
 0.00802578 0.00500119 0.01233347 0.00957744 0.03079606 0.05083474
 0.02769179 0.00398334 0.01306515 0.00430607 0.03566578 0.02718325
 0.01051436 0.01572278 0.16384432 0.00548435]",6.227583,4.442423,0.614444,0.804697,True,2021-12-03 23:41:16.154987
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,all_mix,all_mix,['spectral_indices_all'],,9.612002,9.312367,0.080355,0.141851,True,2021-12-03 23:41:27.600241
LinearRegression(),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],,1.065508,0.954251,0.667101,0.756834,True,2021-12-03 23:41:27.683020
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],"[0.13872558 0.03514124 0.01475827 0.04258703 0.00709572 0.01314941
 0.00328647 0.00646225 0.0068129  0.01205311 0.01867028 0.02462861
 0.00958251 0.01134302 0.01620311 0.0352216  0.01310713 0.36747683
 0.00484126 0.00497412 0.03452495 0.01204409 0.02128196 0.00575102
 0.02868823 0.02679324 0.01643109 0.06836494]",1.208983,0.438365,0.583061,0.948756,True,2021-12-03 23:41:31.646538
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],"[0.21996798 0.0346549  0.01446675 0.07166928 0.00228703 0.01357506
 0.         0.00312313 0.00236553 0.0076698  0.00702304 0.0158284
 0.00651797 0.00311959 0.02069599 0.02074738 0.01053082 0.34553902
 0.00376304 0.00202242 0.02918508 0.00328655 0.01282571 0.00201296
 0.03254855 0.03365198 0.01446312 0.06645896]",1.224506,0.442870,0.557653,0.947711,True,2021-12-03 23:41:34.777973
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2019_Trapz,Masbasis_2019_Trapz,['spectral_indices_all'],,1.074610,0.984577,0.664150,0.741162,True,2021-12-03 23:41:38.663185
LinearRegression(),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],,1.390199,1.273927,0.826050,0.857499,True,2021-12-03 23:41:38.767902
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],"[0.08771089 0.00718562 0.00214645 0.00282171 0.02131829 0.00914329
 0.00236254 0.00232845 0.15397625 0.00660528 0.54911131 0.01756385
 0.00322081 0.00895577 0.00681005 0.00353194 0.01304483 0.00299416
 0.00296208 0.00205229 0.00895959 0.00372779 0.03912043 0.02382497
 0.00311192 0.00349965 0.00629546 0.00561431]",1.420982,0.535469,0.816026,0.974817,True,2021-12-03 23:41:41.730356
GradientBoostingRegressor(random_state=1),Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],"[2.15707528e-01 6.40173259e-03 1.20692327e-03 8.93664434e-04
 2.31422632e-02 5.89277987e-03 1.53491934e-03 3.87964521e-03
 1.27892387e-01 6.53818834e-03 4.76494657e-01 1.10683589e-02
 3.46973065e-03 4.54623899e-03 6.10974707e-03 2.44998114e-03
 8.11352041e-03 1.40903292e-03 2.87037752e-03 4.34145731e-04
 6.78136620e-03 7.18489430e-03 2.60998510e-02 2.27447367e-02
 7.02975827e-03 2.54417208e-03 9.49058473e-03 8.06881576e-03]",1.441546,0.593443,0.810572,0.969088,True,2021-12-03 23:41:44.624134
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Masbasis_2020_Trapz,Masbasis_2020_Trapz,['spectral_indices_all'],,1.372764,1.294764,0.830272,0.852810,True,2021-12-03 23:41:47.947784
LinearRegression(),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],,2.619275,1.504652,0.205739,0.793736,True,2021-12-03 23:41:48.035923
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],"[0.01461506 0.02012891 0.00804651 0.00968668 0.01849047 0.0323908
 0.00358791 0.00269401 0.20042796 0.04786992 0.21227899 0.1760315
 0.00737987 0.03314651 0.01195463 0.01426318 0.02608555 0.00639966
 0.00258472 0.00769095 0.02144924 0.00858381 0.05564705 0.01335355
 0.00467819 0.01862544 0.01248681 0.00942212]",2.271419,0.901440,0.418381,0.925794,True,2021-12-03 23:41:50.242513
GradientBoostingRegressor(random_state=1),Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],"[2.48499110e-02 1.72992374e-02 3.49511107e-06 4.67965543e-03
 1.81116636e-02 6.15360647e-02 4.59506273e-03 4.61020036e-03
 2.38234593e-01 2.08883052e-02 6.53760266e-02 1.83885516e-01
 1.55317617e-03 4.93151393e-02 6.13722000e-03 2.59552602e-02
 1.43265504e-02 2.73409250e-02 8.12059264e-03 2.29097918e-04
 2.32543030e-03 3.63184722e-03 1.37382935e-01 1.56868624e-02
 2.82446862e-03 9.20587282e-03 4.38557373e-02 8.03915281e-03]",2.483470,0.151785,0.262222,0.997862,True,2021-12-03 23:41:51.845683
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Robot_2020_Trapz,Robot_2020_Trapz,['spectral_indices_all'],,2.218484,1.711312,0.449091,0.733044,True,2021-12-03 23:41:54.036661
LinearRegression(),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],,10.339806,4.164732,-1.605342,0.721637,True,2021-12-03 23:41:54.136102
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],"[0.46165377 0.04516857 0.00592231 0.01268089 0.01965916 0.03530567
 0.00447776 0.00417327 0.02307032 0.01402901 0.01564598 0.09530839
 0.0064972  0.02317087 0.0311421  0.00989358 0.02559085 0.01387229
 0.00566068 0.00373404 0.01690161 0.00727117 0.03192352 0.00734584
 0.01859065 0.00706078 0.01301009 0.04123962]",5.362024,1.972504,0.516940,0.937609,True,2021-12-03 23:41:57.571410
GradientBoostingRegressor(random_state=1),Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],"[5.05629054e-01 4.49711602e-02 1.88793067e-03 8.99403388e-04
 2.50960844e-02 6.31698803e-02 6.01953849e-04 2.08957932e-04
 1.39101622e-02 1.48616225e-02 8.26333960e-03 1.26133739e-01
 4.74469273e-04 1.29904284e-02 3.03555360e-02 2.14312679e-03
 1.70487621e-02 7.45680341e-03 1.65162281e-03 8.55153503e-05
 1.40432139e-02 5.06834329e-03 2.99787144e-02 1.32501484e-03
 1.08390527e-02 3.85308202e-03 8.66699886e-03 4.83860277e-02]",5.494812,2.194401,0.495237,0.922786,True,2021-12-03 23:42:00.634378
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Trapezoid,Staur_2019_Trapz,Staur_2019_Trapz,['spectral_indices_all'],,6.235751,4.307997,0.213059,0.702159,True,2021-12-03 23:42:04.079239
LinearRegression(),Trapezoid,all_mix,all_mix,['base_indices'],,9.852973,9.802842,0.035347,0.049150,True,2021-12-03 23:42:05.176409
"RandomForestRegressor(n_jobs=-1, random_state=1)",Trapezoid,all_mix,all_mix,['base_indices'],[0.14959317 0.16415018 0.2655186  0.17489868 0.24583937],8.024011,2.995871,0.357463,0.911137,True,2021-12-03 23:42:08.842129
