Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']","[1.80375395e-01 1.62994742e-02 3.83984383e-02 4.52156508e-02
 5.77132600e-03 1.03311804e-02 2.11184277e-04 1.35277819e-03
 3.50384834e-03 4.85891123e-03 1.03226827e-02 1.98841064e-02
 2.62597008e-03 8.30590919e-03 3.89388401e-02 3.32044761e-02
 1.24161380e-02 3.85765420e-01 3.98299740e-03 9.23977720e-04
 3.83997649e-02 1.01445735e-02 8.81557228e-03 1.57773455e-03
 1.02896818e-02 3.18191928e-02 6.04060304e-03 7.02241734e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",1.254166,0.518564,0.594709,0.932779,True,2021-12-01 02:57:17.001049
Lasso(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']",,1.836554,1.850155,0.135660,0.144799,True,2021-12-01 02:57:17.092750
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'weather_features']",,1.207855,1.047894,0.626502,0.725788,True,2021-12-01 02:57:43.401047
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']",,1.474745,1.229950,0.806018,0.878055,True,2021-12-01 02:57:43.513732
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.04864412 0.00653877 0.00328572 0.00333359 0.01078973 0.00837494
 0.00205185 0.00218318 0.17768383 0.00556853 0.4505646  0.01369209
 0.00290482 0.00925217 0.00609781 0.00375903 0.00989574 0.00350681
 0.00492554 0.00586617 0.03634359 0.02907441 0.08801314 0.04648482
 0.00322244 0.00283923 0.00930089 0.00580245 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.403023,0.531078,0.836560,0.977262,True,2021-12-01 02:57:45.995657
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.05748735 0.0029304  0.00125153 0.00307217 0.0181157  0.00542976
 0.00105552 0.00135898 0.20563754 0.00772774 0.45381654 0.01094443
 0.00328384 0.0069295  0.00365952 0.00199381 0.0027667  0.00200512
 0.0036751  0.00399494 0.00117193 0.00460376 0.14493775 0.03331404
 0.0020602  0.00063536 0.01106787 0.00507291 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1.453111,0.677806,0.825756,0.962974,True,2021-12-01 02:57:49.594992
Lasso(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']",,1.829667,1.833135,0.724993,0.729148,True,2021-12-01 02:57:49.680695
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['spectral_indices_all', 'weather_features']",,1.309198,1.253242,0.857694,0.873397,True,2021-12-01 02:58:11.266145
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features']",,2.704504,1.614602,0.244047,0.767625,True,2021-12-01 02:58:11.349367
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features']","[0.0291409  0.01991836 0.00809459 0.00572739 0.02050382 0.0440869
 0.00738987 0.0046199  0.17269107 0.03003479 0.32493639 0.11956667
 0.0117506  0.02156605 0.00886009 0.0109981  0.02115417 0.00862519
 0.00384678 0.00440734 0.01220778 0.00413669 0.03457566 0.03674646
 0.0056538  0.00883624 0.01185737 0.00806704 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2.328289,0.864891,0.441410,0.933326,True,2021-12-01 02:58:13.162166
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features']","[1.77356041e-02 1.85839437e-02 6.54332507e-03 5.76118123e-03
 1.42004852e-02 1.22726711e-02 1.04346749e-02 4.85756228e-04
 1.71599120e-01 4.90759962e-03 3.34409357e-01 2.23240298e-01
 3.24881461e-03 1.67474300e-02 2.16084258e-02 1.09402004e-02
 2.03950440e-02 1.48444989e-02 3.17159859e-03 1.37066438e-03
 1.40766105e-03 5.46483998e-05 9.47395109e-03 8.38293927e-03
 5.03439723e-03 6.37604148e-03 5.33689869e-02 3.40068133e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]",2.393599,0.145960,0.402981,0.998071,True,2021-12-01 02:58:14.373594
Lasso(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features']",,2.492246,2.396759,0.366613,0.488100,True,2021-12-01 02:58:14.445964
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['spectral_indices_all', 'weather_features']",,2.344882,1.728942,0.433644,0.733532,True,2021-12-01 02:58:18.845127
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features']",,9.801274,4.736268,-1.405101,0.689473,True,2021-12-01 02:58:18.951650
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.44800228 0.03768234 0.00602197 0.0108869  0.01673877 0.02173215
 0.00539446 0.00628265 0.0213585  0.02155003 0.01442621 0.0924972
 0.00805442 0.02514653 0.0435647  0.01062542 0.04557307 0.01383172
 0.00711423 0.00471261 0.0234173  0.00814268 0.02190579 0.00577522
 0.01532335 0.01121168 0.01634459 0.03668325 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5.629037,2.141757,0.548773,0.936453,True,2021-12-01 02:58:21.412041
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features']","[0.48818131 0.02457663 0.00076764 0.00490591 0.02566032 0.03507019
 0.00094642 0.00209421 0.02824339 0.0139893  0.00573053 0.11418249
 0.00146645 0.024928   0.03582244 0.00732731 0.05590463 0.00960719
 0.00740078 0.00084031 0.02997369 0.00587078 0.00871179 0.00787412
 0.00855426 0.00336542 0.00745325 0.04055122 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5.607720,2.514214,0.550633,0.912383,True,2021-12-01 02:58:24.146515
Lasso(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features']",,6.612894,6.577596,0.381236,0.401011,True,2021-12-01 02:58:24.229346
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['spectral_indices_all', 'weather_features']",,7.068496,4.992946,0.172068,0.654907,True,2021-12-01 02:58:46.257259
LinearRegression(),Simpsons,all_mix,all_mix,"['weather_features', 'base_indices']",,4.945574,4.929778,0.763123,0.765519,True,2021-12-01 02:58:47.325205
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,"['weather_features', 'base_indices']","[0.03392895 0.02651423 0.13055764 0.03152507 0.06212598 0.0017844
 0.00303982 0.01334725 0.01309197 0.00630285 0.00151632 0.01330416
 0.02766944 0.00171385 0.001917   0.03128184 0.00632128 0.02699593
 0.00105683 0.         0.00093932 0.00182511 0.01994893 0.00176861
 0.         0.         0.         0.00792077 0.00626024 0.00115643
 0.0210314  0.0142911  0.0082669  0.01275958 0.         0.01969398
 0.01497644 0.02067218 0.03193862 0.02707851 0.         0.00092699
 0.00251769 0.02581506 0.00215848 0.01896875 0.0018338  0.01523433
 0.03264055 0.         0.00096318 0.00606677 0.00084005 0.01954629
 0.01247934 0.00076779 0.01265054 0.00803058 0.02088373 0.00925113
 0.01304411 0.00082536 0.00693346 0.         0.         0.
 0.         0.02051288 0.0205948  0.00160639 0.02035653 0.00972445
 0.         0.00800231 0.         0.00277431 0.00077642 0.01969152
 0.01236912 0.00180542 0.00616828 0.         0.00097047 0.00089594
 0.01685026]",4.241447,1.531388,0.823477,0.977357,True,2021-12-01 02:58:51.247811
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,"['weather_features', 'base_indices']","[7.09037142e-03 9.47576330e-03 1.18940430e-01 1.34840755e-02
 5.31673477e-02 0.00000000e+00 1.89700653e-04 1.29683065e-04
 1.44707199e-03 4.47741854e-03 0.00000000e+00 1.84875806e-04
 2.41039735e-04 2.09240442e-04 6.78059217e-04 6.92982787e-02
 5.06880363e-04 0.00000000e+00 7.04360149e-04 1.01369673e-02
 1.17198896e-04 7.96638304e-03 0.00000000e+00 4.61052483e-03
 0.00000000e+00 0.00000000e+00 9.82781069e-05 0.00000000e+00
 1.12170141e-04 2.10397929e-04 9.47508199e-03 0.00000000e+00
 1.30561338e-01 1.41442366e-02 9.94571569e-05 1.51471107e-02
 2.70868400e-03 1.19624792e-02 2.35781949e-03 4.26356021e-05
 0.00000000e+00 7.30429313e-02 3.81381408e-03 1.45912634e-03
 1.49142947e-04 6.89103210e-05 1.82417140e-04 1.08598371e-01
 1.68980515e-04 8.71811460e-05 3.57990355e-04 4.75331778e-04
 5.01499446e-04 5.95335385e-03 1.57687347e-02 3.68744124e-02
 5.21675153e-04 1.08230947e-01 2.49924904e-02 1.85063644e-02
 8.78249075e-04 0.00000000e+00 5.78078168e-05 1.77693114e-04
 0.00000000e+00 0.00000000e+00 6.62921815e-03 1.92738187e-03
 2.49672058e-04 1.06958686e-03 1.81467281e-04 4.85430709e-03
 6.30877198e-03 3.01916681e-02 0.00000000e+00 2.09464915e-04
 0.00000000e+00 0.00000000e+00 5.61316058e-02 3.45357765e-04
 0.00000000e+00 0.00000000e+00 6.98232962e-04 1.27440866e-04
 2.33041902e-04]",4.010738,2.952387,0.843565,0.915856,True,2021-12-01 02:58:56.249631
Lasso(random_state=1),Simpsons,all_mix,all_mix,"['weather_features', 'base_indices']",,5.311713,5.306197,0.727254,0.728349,True,2021-12-01 02:58:56.883776
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,"['weather_features', 'base_indices']",,4.943820,4.928716,0.763296,0.765621,True,2021-12-01 02:59:50.698114
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['weather_features', 'base_indices']",,1.505413,1.430299,0.420417,0.489321,True,2021-12-01 02:59:50.776914
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['weather_features', 'base_indices']","[0.19916971 0.14816501 0.35965773 0.09331167 0.19969588 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.616851,0.584923,0.320867,0.914517,True,2021-12-01 02:59:53.096144
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['weather_features', 'base_indices']","[0.15398923 0.12490184 0.42153625 0.07915561 0.22041707 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.616348,0.804155,0.323193,0.838129,True,2021-12-01 02:59:54.679215
Lasso(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['weather_features', 'base_indices']",,1.987490,2.001145,-0.016893,0.000000,True,2021-12-01 02:59:54.761346
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['weather_features', 'base_indices']",,1.505413,1.430299,0.420417,0.489321,True,2021-12-01 03:00:22.147097
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['weather_features', 'base_indices']",,2.255019,2.201658,0.574973,0.609277,True,2021-12-01 03:00:22.227882
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['weather_features', 'base_indices']","[0.04503777 0.03594814 0.06843424 0.18439844 0.66618142 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.842986,0.694295,0.714185,0.961113,True,2021-12-01 03:00:24.701206
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['weather_features', 'base_indices']","[0.02864072 0.02843202 0.05658498 0.04951923 0.83682305 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",1.869191,1.054480,0.707426,0.910190,True,2021-12-01 03:00:26.600410
Lasso(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['weather_features', 'base_indices']",,2.560739,2.533335,0.458325,0.482576,True,2021-12-01 03:00:26.691750
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,"['weather_features', 'base_indices']",,2.255019,2.201658,0.574973,0.609277,True,2021-12-01 03:00:51.916991
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['weather_features', 'base_indices']",,2.228927,2.056618,0.487553,0.622950,True,2021-12-01 03:00:52.002620
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['weather_features', 'base_indices']","[0.18094114 0.06796955 0.26498396 0.1337302  0.35237516 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",2.444017,0.901364,0.380708,0.927510,True,2021-12-01 03:00:54.531540
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['weather_features', 'base_indices']","[0.0867586  0.06766142 0.34574579 0.14371978 0.35611441 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",2.477904,0.250040,0.357465,0.994342,True,2021-12-01 03:00:56.299209
Lasso(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['weather_features', 'base_indices']",,2.758536,2.607270,0.220209,0.393614,True,2021-12-01 03:00:56.418890
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,"['weather_features', 'base_indices']",,2.228927,2.056618,0.487553,0.622950,True,2021-12-01 03:00:57.614379
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['weather_features', 'base_indices']",,6.339300,6.271074,0.432480,0.455570,True,2021-12-01 03:00:57.722589
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['weather_features', 'base_indices']","[0.12743864 0.09860496 0.53311918 0.10957544 0.13126178 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",6.657118,2.474209,0.375293,0.915262,True,2021-12-01 03:01:00.553749
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['weather_features', 'base_indices']","[0.08687286 0.07591067 0.61204513 0.1013529  0.12381845 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",6.622810,3.449544,0.378129,0.835257,True,2021-12-01 03:01:03.024865
Lasso(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['weather_features', 'base_indices']",,6.777033,6.772904,0.354372,0.365052,True,2021-12-01 03:01:03.158131
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,"['weather_features', 'base_indices']",,6.339300,6.271074,0.432480,0.455570,True,2021-12-01 03:01:32.235559
LinearRegression(),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,9.610009,9.274241,0.105202,0.170152,True,2021-12-01 03:01:33.759488
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[0.01469912 0.01065358 0.04946293 0.01934961 0.00722723 0.05893412
 0.00786316 0.00237048 0.00402304 0.00824625 0.02115291 0.00259462
 0.00248226 0.01695702 0.00680577 0.02128044 0.62815614 0.0033881
 0.00985174 0.01126218 0.00313899 0.01506877 0.02108841 0.00313907
 0.00274168 0.00966751 0.00845835 0.00619379 0.00443994 0.00361491
 0.00348631 0.00584197 0.00635959]",4.695622,1.749343,0.786397,0.970469,True,2021-12-01 03:01:42.731579
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'base_indices']","[6.81832215e-03 4.52939819e-03 7.87134404e-02 3.15397540e-03
 5.61566194e-03 8.54757173e-02 4.25457536e-03 2.16572828e-04
 1.40331805e-03 6.24678963e-03 2.29677181e-02 2.05347943e-04
 1.43872534e-05 1.13265535e-02 4.85101946e-03 2.75306119e-02
 6.61407776e-01 4.03689582e-04 3.14457312e-03 1.06874643e-02
 8.77876422e-04 1.66860646e-02 8.44671763e-03 3.49154631e-03
 2.25234843e-04 4.74194354e-03 2.86523973e-03 6.86479407e-03
 1.68855949e-03 3.01093435e-03 1.83080653e-03 5.06942370e-03
 5.23394602e-03]",4.747067,3.392610,0.781851,0.888953,True,2021-12-01 03:02:02.388003
Lasso(random_state=1),Simpsons,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,9.727822,9.717339,0.085021,0.088997,True,2021-12-01 03:02:04.162917
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,"['spectral_indices_all', 'base_indices']",,9.566320,9.291357,0.113381,0.167085,True,2021-12-01 03:03:08.539822
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'base_indices']",,1.144053,1.029525,0.662498,0.735294,True,2021-12-01 03:03:08.630260
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,"['spectral_indices_all', 'base_indices']","[0.02650475 0.00709919 0.01403162 0.01050721 0.03099405 0.10510615
 0.02009079 0.01081862 0.02189281 0.00528805 0.00653564 0.0042035
 0.00924542 0.00731015 0.00863671 0.01342346 0.01634092 0.01159253
 0.01519186 0.0246911  0.03651084 0.01457534 0.39059292 0.00735829
 0.00472939 0.03791841 0.01234633 0.0158592  0.00637703 0.01919133
 0.03449643 0.01446862 0.03607135]",1.269175,0.459649,0.585556,0.947230,True,2021-12-01 03:03:11.908757
