Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,ndvi_mean,ndvi_median,ndvi_stdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value
1107,0.01456070122738822,0.01421052310615778,0.003225276136243518,0.03614944380748877,0.03541415929794312,0.007921850612666493,0.8739296452820414,0.8744550943374634,0.01650140012394733,0.2767474990072952,0.2758024632930756,0.02979618922085129,0.09197766759737916,0.09085490554571152,0.01409968196747229
1108,0.01457492858958216,0.01414707582443953,0.004020409174718054,0.0360928434354843,0.03501130267977715,0.009706147042129295,0.8899241322313514,0.8905349969863892,0.01984586905565713,0.3011041382821314,0.3029950261116028,0.03921727564881571,0.09224540686195636,0.09097317606210709,0.01764803319346453
1109,0.01620886717118285,0.01573790516704321,0.004126253229199184,0.03922972870792354,0.03824895247817039,0.009286425087112981,0.8632568754578288,0.8636926412582397,0.02008262587546237,0.2884747783945633,0.2884515523910522,0.03725440287087165,0.09615515013903456,0.09486965090036392,0.01600324276758885
1110,0.01460150995494809,0.01399188488721848,0.003891309636935354,0.03694057394828552,0.03580585122108459,0.008712105655069718,0.8905013342585673,0.8910577893257141,0.0183800817152953,0.3062265957643452,0.3056861460208893,0.03025149775992473,0.09430599629227089,0.09272654354572296,0.01486860804025104
1111,0.01580327841296955,0.01534105651080608,0.004007027940569058,0.03896391763033693,0.03820152580738068,0.008452199814921652,0.8849381463260735,0.8848755657672882,0.01968627798182783,0.3120347361378749,0.3123630285263062,0.02757462579187784,0.09820256291764046,0.09726051241159439,0.01356428444336261
1112,0.01337609544597933,0.0130201680585742,0.003224036574051172,0.0437067164076121,0.04301165416836739,0.01023282726968517,0.8769415083651892,0.8796183466911316,0.02026261385224416,0.309781094135548,0.3117897063493729,0.04313935436321964,0.113617308768638,0.113019410520792,0.01885150232213743
1113,0.01449527708362318,0.01401662454009056,0.004017724330241324,0.03939971216712711,0.03842622600495815,0.01012876399011007,0.8888587954350947,0.8885141313076019,0.01813355301200632,0.3011382784414445,0.3011157959699631,0.03846016669595722,0.0993236586048821,0.09798316657543182,0.01747325609111667
1114,0.0145315582887616,0.01427987962961197,0.003598431031035511,0.03831763396952524,0.03784286789596081,0.008347127856660162,0.8968706890180885,0.8970155417919159,0.01557373967882078,0.3176285206960756,0.317648857831955,0.03564007782983668,0.0986328399007416,0.09809799119830132,0.0144255201387005
1115,0.0175949933318425,0.01726549677550793,0.004243161501556131,0.04129073095946467,0.04048652574419975,0.008850759894935676,0.8794599656476951,0.8796389102935791,0.01667511762139939,0.3120328467104189,0.3126637935638428,0.03501329423950049,0.1014385198896382,0.1005482450127602,0.01481183921577612
1116,0.0153573721705772,0.01503200177103281,0.00359268882178896,0.04116770100665369,0.04036534577608109,0.009354622122111609,0.8744895221656981,0.8762912154197693,0.0194134551885471,0.2987808066293866,0.2992747128009796,0.03873353815765684,0.1024934846090994,0.1014468371868134,0.01640485226582801
