Plot_ID,GrainYield,Block,Name,CodeName,Heading_Date,Maturity_Date,Days2Heading,Blue,Green,Red,RedEdge,NIR,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR,Days2Maturity,MEAN Average temperature at 2m altitude (TM),MEAN Maximum air temperature at 2m altitude (TX),MEAN Minimum air temperature at 2m altitude (TN),MEAN Precipitation (RR),MEAN Relative humidity in 2m,MEAN Relative humidity in 2m.1,MEAN Wind gust (FG2),MEAN Wind speed in 2m,MEDIAN Average temperature at 2m altitude (TM),MEDIAN Maximum air temperature at 2m altitude (TX),MEDIAN Minimum air temperature at 2m altitude (TN),MEDIAN Precipitation (RR),MEDIAN Relative humidity in 2m,MEDIAN Relative humidity in 2m.1,MEDIAN Wind gust (FG2),MEDIAN Wind speed in 2m,MODE Average temperature at 2m altitude (TM),MODE Maximum air temperature at 2m altitude (TX),MODE Minimum air temperature at 2m altitude (TN),MODE Precipitation (RR),MODE Relative humidity in 2m,MODE Relative humidity in 2m.1,MODE Wind gust (FG2),MODE Wind speed in 2m,SUM Average temperature at 2m altitude (TM),SUM Maximum air temperature at 2m altitude (TX),SUM Minimum air temperature at 2m altitude (TN),SUM Precipitation (RR),SUM Relative humidity in 2m,SUM Relative humidity in 2m.1,SUM Wind gust (FG2),SUM Wind speed in 2m,MIN Average temperature at 2m altitude (TM),MIN Maximum air temperature at 2m altitude (TX),MIN Minimum air temperature at 2m altitude (TN),MIN Precipitation (RR),MIN Relative humidity in 2m,MIN Relative humidity in 2m.1,MIN Wind gust (FG2),MIN Wind speed in 2m,MAX Average temperature at 2m altitude (TM),MAX Maximum air temperature at 2m altitude (TX),MAX Minimum air temperature at 2m altitude (TN),MAX Precipitation (RR),MAX Relative humidity in 2m,MAX Relative humidity in 2m.1,MAX Wind gust (FG2),MAX Wind speed in 2m,STD_DEV Average temperature at 2m altitude (TM),STD_DEV Maximum air temperature at 2m altitude (TX),STD_DEV Minimum air temperature at 2m altitude (TN),STD_DEV Precipitation (RR),STD_DEV Relative humidity in 2m,STD_DEV Relative humidity in 2m.1,STD_DEV Wind gust (FG2),STD_DEV Wind speed in 2m,QUANTILE_25 Average temperature at 2m altitude (TM),QUANTILE_25 Maximum air temperature at 2m altitude (TX),QUANTILE_25 Minimum air temperature at 2m altitude (TN),QUANTILE_25 Precipitation (RR),QUANTILE_25 Relative humidity in 2m,QUANTILE_25 Relative humidity in 2m.1,QUANTILE_25 Wind gust (FG2),QUANTILE_25 Wind speed in 2m,QUANTILE_50 Average temperature at 2m altitude (TM),QUANTILE_50 Maximum air temperature at 2m altitude (TX),QUANTILE_50 Minimum air temperature at 2m altitude (TN),QUANTILE_50 Precipitation (RR),QUANTILE_50 Relative humidity in 2m,QUANTILE_50 Relative humidity in 2m.1,QUANTILE_50 Wind gust (FG2),QUANTILE_50 Wind speed in 2m,QUANTILE_75 Average temperature at 2m altitude (TM),QUANTILE_75 Maximum air temperature at 2m altitude (TX),QUANTILE_75 Minimum air temperature at 2m altitude (TN),QUANTILE_75 Precipitation (RR),QUANTILE_75 Relative humidity in 2m,QUANTILE_75 Relative humidity in 2m.1,QUANTILE_75 Wind gust (FG2),QUANTILE_75 Wind speed in 2m,Staur_Env,Vollebekk_Env
1511,640.6504065,2,Betong,GN13618,2020-06-20,2020-08-09,61,1.0099046768354996,2.237835757019889,1.537068179898219,5.071705853232807,18.61874203636709,39.4170529431424,180.78821315255695,17.081673856468875,16.3809062793472,180.78821315255695,1.9286986573060598,2.014638962468442,25.683900777721483,30.034471294562714,36.69184193440201,26.202619988988992,30.99813883997421,-47.694528515756275,1052.9311344729992,13.312322953625939,19.548294914642682,362.77340088160184,-2.068097626884982,28.826440895737342,12.695165764160235,26.9070733787104,25.4249662113622,28.336751845443466,26.580738732630564,70.19874539553217,647.2658119861055,409.7734008816018,5.343198853319535,660.8967472232615,111,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1512,591.8699187000002,2,Seniorita,GN07574,2020-06-21,2020-08-11,62,1.1272251795574533,2.464876207250664,1.9722339314623882,5.857680505600992,18.0016930761747,37.389145793356946,147.9351437942012,16.029459144712312,15.536816868924038,147.9351437942012,1.8302933034814861,1.5340420066848068,24.34478084232124,28.55967353880172,35.32876692144286,23.688221112786103,29.483499257400908,-42.17056574803214,981.47323971427,10.902187446816042,20.52499245871181,320.8280703051032,-2.8264798005457905,25.050005832391673,10.856914001074646,25.612190273271935,24.524787977153117,26.98455602904662,25.67201249212004,68.19457226344001,562.9548861138159,367.82807030510327,0.9355532923709213,578.3554663760917,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1601,557.7235772000001,3,Bastian,,2020-06-17,2020-08-02,58,0.8651478318821845,2.0530165332355645,1.2716839115946599,4.659213871982817,15.91453378003401,35.38813273825491,138.94920063620782,14.642849868439352,13.861517246798442,138.94920063620782,1.9692013229942857,2.241860379997327,22.247059869775658,25.800734365093938,32.120893885330055,22.5398155116898,26.546492122808658,-40.90014994579053,909.8242969719972,14.846668821853369,16.31743920345024,296.58207648143804,-0.6012434359948956,23.94733744781085,11.00983050234204,23.12337966002746,21.45224261099997,24.468367513428095,22.46830415717529,61.17483472252532,595.6957626115774,338.58207648143804,5.347965191531131,607.706306596636,104,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1602,679.6747967,3,Willy,GN10521,2020-06-19,2020-08-12,60,1.4903707893892069,3.375353190338843,2.9713644758186777,7.417939277259282,20.87061391368227,41.358261322794284,172.98979664517447,17.899249437863592,17.495260723343424,172.98979664517447,2.288971115469801,1.504414039662496,26.67647181676818,31.257889354898058,39.47320485846261,26.004918824625918,34.25825696223929,-44.792774234365496,1090.114514852622,11.893503905611796,25.908210285272325,322.07471749568634,-3.651368650805244,23.783348455057524,11.313936974826353,27.83509025853095,26.926418762726506,29.1222832844156,28.0224086685423,77.06672060264465,586.7537344506391,377.07471749568634,-2.9904507560096576,606.7820068671126,114,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1603,648.7804878,3,Tjalve,,2020-06-21,2020-08-07,62,1.1350880827769916,2.514640954489521,1.746308692781081,5.65010800871107,18.9282707469183,38.67406091323593,164.05442800044412,17.181962054137223,16.413629792428786,164.05442800044412,2.1478851334209703,2.2176939180169786,25.57527662044551,30.223744427109377,35.70271867639433,25.059808060961792,30.111875744400457,-46.274377413112695,1061.6510137165708,13.98958483164061,19.931511667893513,330.7318575085502,-1.8669977849362356,27.780742900038636,12.732297532216524,26.881583608675264,25.249940257326312,28.07046849148032,26.142957456932145,70.70842198685844,620.0125572831695,377.7318575085502,3.789220709861571,634.2810274145229,109,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1604,723.5772357999998,3,,GN10637,2020-06-21,2020-08-14,62,1.3451996801840551,2.883609613223595,2.6189296059334453,6.559118100570602,19.31276244474132,41.39250611836364,181.82777814648526,16.693832838807875,16.429152831517726,181.82777814648526,1.8030899403296896,1.0201981052464617,25.76951340569709,29.686885915107208,40.256899318882226,26.682612062993186,35.13711221126185,-42.62359984224653,1012.2171706200784,10.655066682206186,24.516639217527256,355.390604596341,-4.653499910846524,22.052306950276854,10.012752100882826,26.81601116972057,26.237192262353116,28.568594470739384,27.898299640392523,74.37689740271459,623.227011200954,410.390604596341,-2.3193631050327967,643.1430734661249,116,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1605,656.9105691000002,3,PS-1,,2020-06-20,2020-08-12,61,1.28531525092481,2.9833938942975458,2.5459391232381368,6.825323362583914,20.26902598817352,42.12832378248708,174.62872419865778,17.723086864935382,17.285632093875975,174.62872419865778,2.135533414432146,1.5546125361963017,26.78701997177894,31.13945646574364,40.39841089146482,26.563840889747063,34.40485092277888,-46.593954835668384,1080.8834027384994,12.253723450068263,25.16561145049056,344.63902436888156,-3.4156911108225243,24.127804587059497,11.38734674039445,27.91713937274146,26.992926124274454,29.43848563305907,28.373313094836135,76.59935057289562,641.6390592561287,399.63902436888156,-1.160907155278517,660.9519769968533,114,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1606,665.0406504,3,Eleven,SW11011,2020-06-19,2020-08-11,60,1.1795952595036663,2.7251295702439498,1.9800217842597339,6.254778683974621,19.245552912815697,37.88023899631539,145.22937163926346,17.265531128555963,16.52042334257175,145.22937163926346,2.2906420967244996,2.2437411690048217,25.359934392376005,30.088116171267654,34.98638294580569,23.554521516021442,28.812829681194156,-46.88406700842684,1065.7361791527264,13.635991623598033,21.034120174548598,304.27297030757535,-1.5813753148578846,26.622449057267545,12.571281715137038,26.658129031564872,25.07149020675306,27.6641290627026,25.789139983761675,70.67103738746596,594.4643694039781,351.2729703075753,2.160701432094851,609.4173770563157,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1607,704.0650407,4,Arabella,CHD132/05,2020-06-19,2020-08-14,60,1.3821209782155606,3.0604384641712774,2.7285223875528377,6.803153691702664,19.270351560051658,40.90453044464265,173.85246436664397,16.541829172498822,16.20991309588038,173.85246436664397,2.0102335625741565,1.2507406841714617,25.50960561616748,29.398447645835798,39.56896885117654,25.898494105373032,34.554897183617705,-40.8641389634131,1005.7863934146669,9.820118529262405,24.678821804308843,320.2164464426911,-4.642574063623867,20.88202756192692,9.643822543856894,26.55560490440563,25.853555440208694,28.273548939721124,27.466793916563624,73.85756335893531,545.6808748407007,375.21644644269116,-4.624259257536127,566.1650734418779,116,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1608,695.9349593,4,Alarm,GN11542,2020-06-20,2020-08-13,61,1.2665016773974231,2.7928349813738778,2.4443128072701086,6.372086421774959,19.11665156481987,42.046886035060496,181.47137128233956,16.672338757549756,16.32381658344599,181.47137128233956,1.8748554780802236,1.2456525292759488,25.994439621768276,29.82709681885624,40.660361577469416,26.977599073111598,34.999457642616065,-42.35146511142097,1014.2812124171361,10.56862673139359,23.951320773667497,353.59877298830315,-4.505995343052255,22.945076406144587,10.050831151003107,27.057139088793022,26.318678546596082,28.963743266924943,28.112699078504285,74.31315329027842,603.2714573095249,408.5987729883032,-2.1381903770361683,622.7440570283496,115,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1609,653.6585366,4,Demonstrant,NK01568 ,2020-06-20,2020-08-11,61,1.1202306582550752,2.429172970737803,1.6734278216095935,5.390024954263146,18.72501400906726,38.84517673582664,174.79133025318035,17.051586187457666,16.295841038329456,174.79133025318035,2.0646874616109363,2.1510614820953085,25.485656498890215,29.91625306643658,35.89476352391893,25.41389820871922,30.43711806592505,-46.64516045122504,1053.3249772125882,13.837335922408712,19.5674812457895,335.6969132568542,-2.076698561000387,27.748098765786192,12.524814820945002,26.72491251972059,25.124621187520567,28.03441182362735,26.136709046040384,70.09962982108397,620.4870392758887,382.6969132568542,3.8564861808563795,634.6384678200683,113,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1610,678.0487805,4,Krabat,GN03509,2020-06-20,2020-08-10,61,1.0851715583717372,2.418573066201853,1.7137554178633922,5.461443303855661,17.6972209899265,38.35377457177961,156.8131460462645,15.983465572063107,15.278647923724645,156.8131460462645,2.0382191561685774,2.0575346373616816,24.598189914838585,28.660985152619254,35.505862592350724,24.47930627711694,29.72797396952631,-41.512043219347945,987.2006402573247,13.092461612357123,19.114269695019125,317.2453765847077,-2.048345128457715,26.385999071219246,11.0905842302727,25.82698872997869,24.305031235749578,27.41786594853557,25.594769716304427,68.084786310425,577.5900597641958,364.2453765847077,2.505578381753862,592.2095838930095,112,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1611,567.4796748,4,Reno,,2020-06-19,2020-08-05,60,1.057332330771683,2.355955322440772,1.6558925966135862,5.429687912126683,18.172314415334743,38.82470936177328,160.94783751029098,16.516421818721156,15.81635909289397,160.94783751029098,1.9986857174962753,2.0363914046780267,25.155844298811854,29.441696248188673,35.96950034425029,24.982353957943666,29.934734685130383,-44.582310905047336,1018.9878181563569,13.788162060337106,19.390819171668678,338.24531581146056,-1.8730499647819063,27.76139264640426,11.846753329725372,26.43124041622685,24.913260147142157,27.91709154729495,26.093927995478126,69.35253736319302,626.0155064728866,385.24531581146056,4.137808266633087,640.1529745081044,107,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1612,578.8617886,4,Polkka,,2020-06-21,2020-08-04,62,0.960814225185324,2.297229198768129,1.5292615868797905,5.622580109437786,18.577064594943515,39.4710871206583,149.39070286301995,17.047803008063728,16.27983539617539,149.39070286301995,2.1043825854711433,2.2606455626075665,25.768754544639773,30.275666200030244,36.38691166560179,24.784726844688056,29.298354587287953,-47.71519113988574,1053.5868849593571,14.67653122027124,19.666786851821,355.9545269132843,-0.9699531369670358,29.168626252184193,12.707173993182632,27.08956130634315,25.433247981222483,28.499526332093822,26.51866782550429,70.66110590390284,686.8804868840525,402.95452691328427,5.865136852435191,700.4029975059832,106,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1701,468.2926829,5,Mirakel,GN06600,2020-06-20,2020-08-06,61,1.2065138327330172,2.833882667901861,2.1502936856698267,6.187288501296958,16.648243420594742,35.25381286648084,117.4337002450894,14.497949734924918,13.814360752692883,117.4337002450894,2.310957817400878,2.1344293253649798,22.389818357456985,25.83642021568609,32.7639025103875,20.57645148810254,27.183206009523655,-35.93965077935841,897.2205433847763,10.299736508815982,20.038749899077715,231.24270385559765,-2.513360459306322,18.78564714289304,8.624628790002395,23.422158872582088,22.001932333614185,24.98346593874451,23.335817351491148,63.959220229363716,424.3900531492349,278.24270385559765,-4.673500806379349,441.7735588150367,108,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
1702,437.3983740000001,5,Demonstrant,NK01568 ,2020-06-21,2020-08-08,62,1.2710374224635415,2.8284843944499096,2.2299616698556415,6.192799501046947,16.019955596170337,34.82956988563733,114.4842888797811,13.789993926314697,13.191471201720427,114.4842888797811,2.1559696965806374,1.8625077532326493,21.75411198364608,24.93102503875736,32.44845025786134,20.137076564848755,26.86751883129826,-32.5770485129305,851.3405445626524,9.780548870446598,19.452247705274935,226.03618152761783,-3.0221622732438753,17.879674088219232,7.585631404326177,22.763806658551935,21.47967325005581,24.49998902677872,22.97055891422964,62.5266200988944,398.8510083681886,273.0361815276178,-5.699393414024941,416.62364715059874,110,13.401801801801804,19.48918918918919,6.8378378378378395,2.9360360360360342,65.81351351351351,91.44234234234231,12.730630630630632,13.483783783783782,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,13.2,15.2,9.1,0.0,77.4,94.4,14.7,16.5,1487.6000000000004,2163.3,759.0000000000002,325.8999999999998,7305.3,10150.099999999997,1413.1000000000001,1496.6999999999998,3.3,7.4,-3.6,0.0,40.0,65.9,5.7,5.7,23.3,31.3,16.7,42.4,93.9,99.8,18.3,19.2,4.688166572862554,5.37767018413519,5.062950165018846,6.728849594946888,14.77101883903062,8.222425538506368,3.8275744228330777,4.104289121052415,10.25,15.9,2.5,0.0,51.75,89.1,8.7,9.1,13.6,19.6,7.5,0.0,65.6,94.4,14.7,15.4,16.299999999999997,22.75,11.2,1.9000000000000001,76.7,97.45,15.5,16.65,0,1
