Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,_NDVImean,_NDVImedia,_NDVIstdev,_MTCImean,_MTCImedia,_MTCIstdev,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value
1502,0.02346577421683,0.022525326348841,0.004996427222577,0.041443576212181,0.039700783789158,0.009156236743641,0.023365771029101,0.022494512610137,0.004928216207939,0.109070712163888,0.106863670051098,0.01764383738786,0.908420078293671,0.910156786441803,0.0131801309534,4.431875745927822,4.434761524200439,0.495809664170441,0.48298529433774,0.482025235891342,0.037510568326884
1503,0.025263340609681,0.024319681338966,0.005045140979674,0.043701070689927,0.042140476405621,0.008472549222541,0.025387858602778,0.024577962234616,0.004659890112561,0.112212879010219,0.109858963638544,0.01608609488733,0.898717717281591,0.899679720401764,0.011532772894265,4.196519734487535,4.209362506866455,0.347944383488546,0.472927766303034,0.470597192645073,0.039198869923946
1504,0.021364187586209,0.020399102941155,0.004463104805884,0.040377803915385,0.038141757249832,0.009634852200609,0.022280219082523,0.021337226033211,0.004578158949976,0.105952929600144,0.102940581738949,0.018080151047692,0.910031040284196,0.911619961261749,0.011987633925644,4.419784228908382,4.426113605499268,0.515824786455732,0.469273504783839,0.465952306985855,0.038760773567569
1505,0.025659502067027,0.024774700403214,0.005670927032204,0.044185775877937,0.042716827243567,0.00988881890565,0.026386482294196,0.025614676997066,0.005201074980005,0.111402987918736,0.109339185059071,0.018731205051724,0.892141395229091,0.892960011959076,0.012550755865511,4.155867306525955,4.147412300109863,0.420325091196226,0.459624766012558,0.45752689242363,0.046251849811816
1506,0.025513638965699,0.024784537963569,0.005761236848197,0.043740146174502,0.042610730975866,0.00954506516657,0.026365603777868,0.025783439166844,0.005327407375903,0.111659629585314,0.110259905457497,0.017971753446615,0.893342906498996,0.894614070653915,0.013893379515336,4.194512517939504,4.181532621383667,0.420969713088005,0.464526199499933,0.463738799095154,0.041935961094284
1507,0.021498630206717,0.020703568123281,0.00445927304169,0.043522710248629,0.041303901001811,0.010781081400063,0.023562304062465,0.022721122950315,0.005058127911781,0.113299099015181,0.110229775309563,0.020638733994777,0.904007700355391,0.905399471521378,0.01306288970534,3.982306232962845,3.987051963806152,0.506799806622282,0.463325110933367,0.461734816431999,0.042693503024529
1508,0.025909474250577,0.025200238451362,0.005978863304698,0.04522721164973,0.044278241693974,0.009661386685417,0.027183766457957,0.026629040017724,0.005354760372983,0.112988632705336,0.11176436394453,0.018990842872095,0.888520804337642,0.88922381401062,0.013105199144095,4.072573276978303,4.059400081634521,0.40082385755735,0.457461899847026,0.457399308681488,0.0481214098963
1509,0.022695072451906,0.02211846690625,0.004722629062564,0.039956713024011,0.038766952231526,0.008517695438926,0.022763688032212,0.022241304628551,0.004298692538034,0.106604423369058,0.105413231998682,0.017033428260935,0.907136097409426,0.907880991697311,0.011345861602852,4.334040514230208,4.330651998519897,0.445026220263848,0.464916887939662,0.46600042283535,0.043415203687323
1510,0.021438642134852,0.020786681212485,0.00442300653783,0.038098110733906,0.03660854883492,0.008124739896873,0.02366328508189,0.022979439236224,0.004475695476188,0.098713789132525,0.096653949469328,0.016420380375812,0.893244511648974,0.894278585910797,0.012467066845104,4.305289400557832,4.312077283859253,0.39101097420609,0.417836862855062,0.416370868682861,0.046187021751115
1511,0.024696315186457,0.023951777257025,0.004942746752898,0.039296870123186,0.03786632604897,0.008400983475228,0.025270207730021,0.024514239281416,0.004610472349128,0.099662463823401,0.097262781113386,0.017150922099886,0.891332525385868,0.892205625772476,0.012480661711118,4.623268250521899,4.643221378326416,0.499217556814774,0.437890067603187,0.437073469161987,0.044406764933373
