Plot_ID,Blue_Mean_Value,Blue_Median_Value,Blue_Std_Dev_Value,Green_Mean_Value,Green_Median_Value,Green_Std_Dev_Value,Red_Mean_Value,Red_Median_Value,Red_Std_Dev_Value,RedEdge_Mean_Value,RedEdge_Median_Value,RedEdge_Std_Dev_Value,NIR_Mean_Value,NIR_Median_Value,NIR_Std_Dev_Value,_MTCImean,_MTCImedia,_MTCIstdev,_NDVImean,_NDVImedia,_NDVIstdev
797,0.032743021260551,0.032105874270201,0.005711150156188,0.089691409381521,0.087059989571571,0.018386168456189,0.028043681057667,0.027298593893647,0.005762369097626,0.234568761462744,0.229551285505295,0.037349242109837,0.589106111678108,0.586992919445038,0.058451598455452,1.747015539316657,1.745547533035278,0.244685481963328,0.909386390175414,0.91083037853241,0.014224794275359
798,0.032978761826727,0.031035529449582,0.009248274201745,0.095977165892379,0.090037666261196,0.027426990745831,0.025817355929997,0.024332381784916,0.006867776152266,0.23751764504265,0.229785516858101,0.045146697442522,0.61547961334557,0.611768484115601,0.068528001782184,1.828895242126088,1.836297214031219,0.288616559015896,0.920231577961589,0.922406405210495,0.014743062769784
799,0.039801104745063,0.036898754537106,0.012258523599898,0.103506710930986,0.0942607447505,0.034867170787699,0.032512601333042,0.030160315334797,0.00926524486429,0.237551575511493,0.22590197622776,0.057541403139946,0.583751473762461,0.574888110160828,0.086899860740105,1.751999461926565,1.760437846183777,0.309833424093714,0.895691212985543,0.897940456867218,0.017702692632283
800,0.042538787576457,0.039890963584185,0.012457341808186,0.108863938436708,0.102596383541822,0.030896215757812,0.03602025465491,0.034160472452641,0.009156442140779,0.23918294415931,0.232112191617489,0.048237932078356,0.596506047931577,0.592824071645737,0.072435011102403,1.807818717351543,1.795310378074646,0.302593983094346,0.887175385680936,0.888793617486954,0.018176182640912
851,0.027884416299506,0.026502794586122,0.008261981710272,0.078128417345262,0.074738167226315,0.020986437157848,0.043416049451936,0.041680049151182,0.010218100322611,0.169552160398993,0.164770387113094,0.033253555990438,0.405035707396263,0.40095029771328,0.049050777729398,1.919017089261826,1.921076655387878,0.322013648393127,0.807764976952173,0.808915138244629,0.0287616900749
852,0.025746785885425,0.024504804983735,0.008248940324813,0.072280828528841,0.068659648299217,0.022940523034677,0.034524027295522,0.032963078469038,0.00981680717227,0.162802176539378,0.158363193273544,0.03788335934874,0.41571531780398,0.413766026496887,0.052831992598912,2.058942495153544,2.027734756469727,0.465525766552727,0.84848907133783,0.850638747215271,0.028579979626627
853,0.025825634745779,0.024413151666522,0.007696748156465,0.0727867608782,0.06927215307951,0.018982656692075,0.035262117097487,0.034045185893774,0.008209249919347,0.159174523986301,0.155408814549446,0.030301392821189,0.402200308375221,0.399774789810181,0.047353072645929,2.010968237970331,1.990228295326233,0.327118549058481,0.839950871450294,0.840704679489136,0.0238853768855
854,0.023021067716633,0.021325161680579,0.007134955791781,0.070233205843601,0.064608432352543,0.022064787675585,0.039002550543811,0.037330355495214,0.008742072527586,0.158612421606792,0.151314996182919,0.036915254731136,0.381796375552854,0.376044809818268,0.052990522497311,1.94894854868612,1.930893838405609,0.396709138704291,0.815392994060718,0.816263318061829,0.025478577385949
855,0.022894495867874,0.021235395222902,0.007459996200789,0.068662509760006,0.063786078244448,0.021397570454822,0.033217021147124,0.031301723793149,0.009207223123053,0.152459251603761,0.146919772028923,0.032963710070589,0.394757570225088,0.39002326130867,0.045357579102259,2.106558983767143,2.122160077095032,0.426383187724069,0.846706899162159,0.849952846765518,0.02765737411975
856,0.025222152006398,0.023588420823216,0.007677439060736,0.070593443645838,0.066528491675854,0.020511307635396,0.035134752290788,0.033402945846319,0.009044048298064,0.154981075893138,0.150318160653114,0.031495528576898,0.396427422476995,0.392240881919861,0.047535840539732,2.07433201953279,2.067493200302124,0.36750262662186,0.838919695208228,0.84075540304184,0.025522897250197
857,0.026564609106279,0.023488089442253,0.010211747584949,0.076543955915608,0.070076756179333,0.024626799383343,0.0384671896519,0.035443805158138,0.011998527089069,0.168637673266336,0.16130656003952,0.037633881827783,0.409748518574794,0.405616879463196,0.053972488378403,1.910343565890597,1.9093416929245,0.341359387228086,0.830807943967582,0.832881152629852,0.033772425872645
858,0.022403277886253,0.021347183734179,0.006310411430817,0.069017326188382,0.066075779497623,0.019045517087617,0.030473959178321,0.029321965761483,0.007264790579669,0.157301374056404,0.15424906462431,0.031033041472454,0.414790061634122,0.413856118917465,0.049644965539353,2.08670218727946,2.08073890209198,0.354380804941546,0.864154209559303,0.86604568362236,0.021012533815526
859,0.024373298527601,0.02297998778522,0.006719091973023,0.066480888501751,0.063019379973412,0.017770218323335,0.036973750202216,0.035611372441053,0.007937181266905,0.145602144485978,0.141451090574265,0.029384321128674,0.375727091275497,0.374727189540863,0.051476386170512,2.177805737371869,2.163466691970825,0.390076582976137,0.820910282211112,0.82261848449707,0.02772009031
860,0.025176393024004,0.023230811581016,0.008492489955234,0.071147069133763,0.066012024879456,0.023347376130779,0.035258988716307,0.033356137573719,0.009825249519407,0.153895475513288,0.148281902074814,0.036675926851318,0.396911427472748,0.391818910837173,0.055464816727601,2.136802278583047,2.090465784072876,0.455762615608219,0.838632873823968,0.839727222919464,0.028113729585868
861,0.019152658222131,0.017936574295163,0.005471949197293,0.063686760648691,0.059630945324898,0.018130257339792,0.029733918630925,0.028537547215819,0.006866732678814,0.145820381069127,0.141267970204353,0.029169055552948,0.389772277841495,0.386921167373657,0.048157591248243,2.159500859549958,2.146826028823853,0.359613970037901,0.85889420247312,0.8604616522789,0.022359020475281
862,0.020795520201638,0.019375582225621,0.00659653757149,0.063817778105897,0.060157030820847,0.019910053402077,0.029507585125983,0.027856950648129,0.00863502061102,0.144989936776935,0.141307421028614,0.031968916323986,0.396938913496394,0.395637780427933,0.046136672782278,2.26475304665318,2.237372994422913,0.472383616068414,0.863159752102711,0.865409195423126,0.028304443792149
863,0.021197778316897,0.020036689937115,0.00628213142756,0.065345750208679,0.061649769544601,0.01982585500332,0.030382415726371,0.02879923209548,0.008032613168026,0.145435486404402,0.141476556658745,0.031270539240122,0.391988971083911,0.39011350274086,0.04884101959569,2.220785060819733,2.222576141357422,0.467178613200261,0.857140604771271,0.860175132751465,0.026896307340153
864,0.023146186577753,0.021765254437923,0.00693330153816,0.065549101282174,0.0615622587502,0.02007975327778,0.030645233679917,0.029104045592248,0.007986023026057,0.141807034709619,0.137645334005356,0.03099949241283,0.394243932923454,0.390606641769409,0.046606488718821,2.35620726375658,2.336732387542725,0.465383302896505,0.857305634960743,0.859709948301315,0.023666356765447
