Model,Pipeline,Train_score,Test_score,Parameter_1,Parameter_2,Parameter_3,Parameter_4,Parameter_5,Parameter_6,Parameter_7,Parameter_8,Parameter_9,Parameter_10,DataTime
"Lasso(max_iter=18000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(max_iter=18000, random_state=1, warm_start=True))])",0.6499133354206603,0.6725237587706461,1.0,18000,cyclic,,,,,,,,2021-11-04 00:44:54.782952
"Lasso(max_iter=18500, random_state=1, selection='random', warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(max_iter=18500, random_state=1, selection='random',
                       warm_start=True))])",0.6499114346522721,0.6725182771404655,1.0,18500,random,,,,,,,,2021-11-04 00:44:54.880691
"Lasso(max_iter=18500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(max_iter=18500, random_state=1, warm_start=True))])",0.6499133354206603,0.6725237587706461,1.0,18500,cyclic,,,,,,,,2021-11-04 00:44:55.115064
"Lasso(max_iter=19000, random_state=1, selection='random', warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(max_iter=19000, random_state=1, selection='random',
                       warm_start=True))])",0.6499114346522721,0.6725182771404655,1.0,19000,random,,,,,,,,2021-11-04 00:44:55.211806
"Lasso(max_iter=19000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(max_iter=19000, random_state=1, warm_start=True))])",0.6499133354206603,0.6725237587706461,1.0,19000,cyclic,,,,,,,,2021-11-04 00:44:55.379357
"Lasso(max_iter=19500, random_state=1, selection='random', warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(max_iter=19500, random_state=1, selection='random',
                       warm_start=True))])",0.6499114346522721,0.6725182771404655,1.0,19500,random,,,,,,,,2021-11-04 00:44:55.486612
"Lasso(max_iter=19500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(max_iter=19500, random_state=1, warm_start=True))])",0.6499133354206603,0.6725237587706461,1.0,19500,cyclic,,,,,,,,2021-11-04 00:44:55.665677
"Lasso(alpha=1.5, max_iter=500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,500,random,,,,,,,,2021-11-04 00:44:55.740479
"Lasso(alpha=1.5, max_iter=500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=500, random_state=1,
                       warm_start=True))])",0.6467435097626665,0.6693126783441231,1.5,500,cyclic,,,,,,,,2021-11-04 00:44:55.836222
"Lasso(alpha=1.5, random_state=1, selection='random', warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, random_state=1, selection='random',
                       warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,1000,random,,,,,,,,2021-11-04 00:44:55.923526
"Lasso(alpha=1.5, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model', Lasso(alpha=1.5, random_state=1, warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,1000,cyclic,,,,,,,,2021-11-04 00:44:56.043206
"Lasso(alpha=1.5, max_iter=1500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=1500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,1500,random,,,,,,,,2021-11-04 00:44:56.123991
"Lasso(alpha=1.5, max_iter=1500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=1500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,1500,cyclic,,,,,,,,2021-11-04 00:44:56.268159
"Lasso(alpha=1.5, max_iter=2000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=2000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,2000,random,,,,,,,,2021-11-04 00:44:56.345950
"Lasso(alpha=1.5, max_iter=2000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=2000, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,2000,cyclic,,,,,,,,2021-11-04 00:44:56.476351
"Lasso(alpha=1.5, max_iter=2500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=2500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,2500,random,,,,,,,,2021-11-04 00:44:56.569110
"Lasso(alpha=1.5, max_iter=2500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=2500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,2500,cyclic,,,,,,,,2021-11-04 00:44:56.699755
"Lasso(alpha=1.5, max_iter=3000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=3000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,3000,random,,,,,,,,2021-11-04 00:44:56.783529
"Lasso(alpha=1.5, max_iter=3000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=3000, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,3000,cyclic,,,,,,,,2021-11-04 00:44:56.917172
"Lasso(alpha=1.5, max_iter=3500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=3500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,3500,random,,,,,,,,2021-11-04 00:44:57.002943
"Lasso(alpha=1.5, max_iter=3500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=3500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,3500,cyclic,,,,,,,,2021-11-04 00:44:57.133596
"Lasso(alpha=1.5, max_iter=4000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=4000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,4000,random,,,,,,,,2021-11-04 00:44:57.227344
"Lasso(alpha=1.5, max_iter=4000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=4000, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,4000,cyclic,,,,,,,,2021-11-04 00:44:57.363979
"Lasso(alpha=1.5, max_iter=4500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=4500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,4500,random,,,,,,,,2021-11-04 00:44:57.454278
"Lasso(alpha=1.5, max_iter=4500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=4500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,4500,cyclic,,,,,,,,2021-11-04 00:44:57.585235
"Lasso(alpha=1.5, max_iter=5000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=5000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,5000,random,,,,,,,,2021-11-04 00:44:57.671005
"Lasso(alpha=1.5, max_iter=5000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=5000, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,5000,cyclic,,,,,,,,2021-11-04 00:44:57.791707
"Lasso(alpha=1.5, max_iter=5500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=5500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,5500,random,,,,,,,,2021-11-04 00:44:57.873487
"Lasso(alpha=1.5, max_iter=5500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=5500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,5500,cyclic,,,,,,,,2021-11-04 00:44:57.994718
"Lasso(alpha=1.5, max_iter=6000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=6000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,6000,random,,,,,,,,2021-11-04 00:44:58.077498
"Lasso(alpha=1.5, max_iter=6000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=6000, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,6000,cyclic,,,,,,,,2021-11-04 00:44:58.203162
"Lasso(alpha=1.5, max_iter=6500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=6500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,6500,random,,,,,,,,2021-11-04 00:44:58.285491
"Lasso(alpha=1.5, max_iter=6500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=6500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,6500,cyclic,,,,,,,,2021-11-04 00:44:58.413149
"Lasso(alpha=1.5, max_iter=7000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=7000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,7000,random,,,,,,,,2021-11-04 00:44:58.510507
"Lasso(alpha=1.5, max_iter=7000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=7000, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,7000,cyclic,,,,,,,,2021-11-04 00:44:58.625202
"Lasso(alpha=1.5, max_iter=7500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=7500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,7500,random,,,,,,,,2021-11-04 00:44:58.708976
"Lasso(alpha=1.5, max_iter=7500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=7500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,7500,cyclic,,,,,,,,2021-11-04 00:44:58.824668
"Lasso(alpha=1.5, max_iter=8000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=8000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,8000,random,,,,,,,,2021-11-04 00:44:58.914428
"Lasso(alpha=1.5, max_iter=8000, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=8000, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,8000,cyclic,,,,,,,,2021-11-04 00:44:59.048071
"Lasso(alpha=1.5, max_iter=8500, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=8500, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,8500,random,,,,,,,,2021-11-04 00:44:59.131847
"Lasso(alpha=1.5, max_iter=8500, random_state=1, warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=8500, random_state=1,
                       warm_start=True))])",0.6467358185523753,0.669283863913695,1.5,8500,cyclic,,,,,,,,2021-11-04 00:44:59.260503
"Lasso(alpha=1.5, max_iter=9000, random_state=1, selection='random',
      warm_start=True)","Pipeline(steps=[('sc', StandardScaler()),
                ('model',
                 Lasso(alpha=1.5, max_iter=9000, random_state=1,
                       selection='random', warm_start=True))])",0.646734116486881,0.6692824883743638,1.5,9000,random,,,,,,,,2021-11-04 00:44:59.337297
