Model,Aggregation_method,Train_field,Test_field,Training_features,Feature_Importances,RMSE_test,RMSE_train,R2_test,R2_train,GKF_CV,DataTime
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],"[0.01166815 0.29298683 0.00789229 0.00924177 0.02051362 0.01434024
 0.00653039 0.00046377 0.02616088 0.22231782 0.01978143 0.03825223
 0.01093531 0.08761117 0.02087009 0.0161486  0.0393938  0.01060633
 0.00144394 0.01368875 0.0150724  0.00512549 0.00313739 0.00404593
 0.06078525 0.02032686 0.01025814 0.01040113]",0.694914,0.450385,0.382059,0.746857,True,2021-12-04 00:04:34.220395
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['spectral_indices_all'],,0.670126,0.627685,0.416086,0.508653,True,2021-12-04 00:04:41.781279
LinearRegression(),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],,0.475057,0.458057,0.665879,0.701987,True,2021-12-04 00:04:41.933866
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],"[0.11912516 0.0320849  0.00476394 0.00647807 0.0189647  0.02077733
 0.00507556 0.00468753 0.02141394 0.1067622  0.02726184 0.01865447
 0.00466639 0.11371242 0.18234192 0.01212643 0.02383589 0.03291293
 0.00704005 0.00430421 0.00799838 0.01987865 0.02067122 0.00448218
 0.01197427 0.01346682 0.14036492 0.01417371]",0.504965,0.187771,0.624156,0.949924,True,2021-12-04 00:04:47.811468
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],"[5.38244162e-02 7.06850720e-02 1.15119983e-03 8.97376469e-03
 9.71325809e-03 2.44973482e-02 4.65673089e-05 2.85575322e-03
 1.93350347e-02 2.24461216e-01 2.94185105e-02 1.46374105e-02
 1.27230570e-03 1.93084862e-01 1.00397522e-01 7.33127645e-03
 1.29116404e-02 1.75449239e-02 2.31792864e-03 4.92638722e-03
 2.79854376e-03 1.21953702e-02 2.08709290e-03 1.55765245e-03
 3.79935288e-03 5.18513042e-03 1.63317858e-01 9.67260217e-03]",0.507892,0.327942,0.619477,0.847282,True,2021-12-04 00:04:52.914988
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2020_Simps,Staur_2020_Simps,['spectral_indices_all'],,0.483579,0.468798,0.655102,0.687894,True,2021-12-04 00:05:00.818293
LinearRegression(),Simpsons,all_mix,all_mix,['base_indices'],,0.928440,0.926340,0.237895,0.243547,True,2021-12-04 00:05:02.230301
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,['base_indices'],[0.14232542 0.10248779 0.27513319 0.16849885 0.31155475],0.800616,0.296164,0.431645,0.922667,True,2021-12-04 00:05:10.750396
GradientBoostingRegressor(random_state=1),Simpsons,all_mix,all_mix,['base_indices'],[0.05552945 0.01817964 0.33865329 0.16470579 0.42293183],0.814806,0.732187,0.412545,0.527359,True,2021-12-04 00:05:16.781038
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,all_mix,all_mix,['base_indices'],,0.928440,0.926340,0.237895,0.243547,True,2021-12-04 00:05:23.688835
LinearRegression(),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['base_indices'],,0.419212,0.410451,0.305329,0.348747,True,2021-12-04 00:05:23.762638
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['base_indices'],[0.13962048 0.12653596 0.14598565 0.26785345 0.32000446],0.446850,0.163659,0.208863,0.896445,True,2021-12-04 00:05:25.705539
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['base_indices'],[0.10389456 0.09541454 0.14911818 0.31149382 0.3400789 ],0.450415,0.238889,0.198550,0.779282,True,2021-12-04 00:05:26.737794
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2019_Simps,Graminor_2019_Simps,['base_indices'],,0.419212,0.410451,0.305329,0.348747,True,2021-12-04 00:05:27.475358
LinearRegression(),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['base_indices'],,0.490847,0.485497,0.752886,0.760920,True,2021-12-04 00:05:27.599027
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['base_indices'],[0.04615464 0.03095901 0.69918186 0.04539788 0.17830662],0.468505,0.175458,0.774446,0.968773,True,2021-12-04 00:05:30.027891
GradientBoostingRegressor(random_state=1),Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['base_indices'],[0.02081337 0.01498662 0.74996175 0.03465304 0.17958522],0.469672,0.317785,0.773165,0.897561,True,2021-12-04 00:05:31.444182
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Graminor_2020_Simps,Graminor_2020_Simps,['base_indices'],,0.490847,0.485497,0.752886,0.760920,True,2021-12-04 00:05:32.508002
LinearRegression(),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],,0.497236,0.490859,0.527184,0.546222,True,2021-12-04 00:05:32.590780
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],[0.19407768 0.16119276 0.33936145 0.13623875 0.16912936],0.549415,0.208428,0.418111,0.918149,True,2021-12-04 00:05:34.553177
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],[0.1933446  0.15506628 0.26705965 0.16630996 0.21821951],0.550773,0.293483,0.417129,0.837708,True,2021-12-04 00:05:35.592314
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2019_Simps,Masbasis_2019_Simps,['base_indices'],,0.497236,0.490859,0.527184,0.546222,True,2021-12-04 00:05:36.366812
LinearRegression(),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],,0.670032,0.658196,0.478150,0.517029,True,2021-12-04 00:05:36.448597
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],[0.09704031 0.06741805 0.11351967 0.12991522 0.59210676],0.708460,0.272427,0.426675,0.917285,True,2021-12-04 00:05:38.407532
GradientBoostingRegressor(random_state=1),Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],[0.1006542  0.03306511 0.10880719 0.11625224 0.64122126],0.730182,0.354261,0.389761,0.860072,True,2021-12-04 00:05:39.385670
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Masbasis_2020_Simps,Masbasis_2020_Simps,['base_indices'],,0.670032,0.658196,0.478150,0.517029,True,2021-12-04 00:05:40.069509
LinearRegression(),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],,0.553099,0.514741,0.664480,0.726551,True,2021-12-04 00:05:40.161264
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],[0.05967299 0.18138316 0.08808328 0.08377961 0.58708095],0.608407,0.216493,0.586141,0.951645,True,2021-12-04 00:05:41.876328
GradientBoostingRegressor(random_state=1),Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],[0.04565166 0.2070547  0.11078862 0.04335367 0.59315134],0.615278,0.068179,0.586486,0.995177,True,2021-12-04 00:05:42.705852
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Robot_2020_Simps,Robot_2020_Simps,['base_indices'],,0.553099,0.514741,0.664480,0.726551,True,2021-12-04 00:05:43.242512
LinearRegression(),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],,0.705317,0.696721,0.364260,0.394689,True,2021-12-04 00:05:43.343438
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],[0.13734304 0.09650585 0.42382508 0.13806898 0.20425706],0.710533,0.266847,0.351019,0.911153,True,2021-12-04 00:05:46.861515
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],[0.11627684 0.04727454 0.44611017 0.13998223 0.25035622],0.716670,0.515491,0.341309,0.668365,True,2021-12-04 00:05:49.953254
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2019_Simps,Staur_2019_Simps,['base_indices'],,0.705317,0.696721,0.364260,0.394689,True,2021-12-04 00:05:52.599324
LinearRegression(),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['base_indices'],,0.501793,0.494120,0.630217,0.653329,True,2021-12-04 00:05:52.768872
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,Staur_2020_Simps,Staur_2020_Simps,['base_indices'],[0.09332737 0.07601723 0.36650133 0.08939316 0.37476091],0.531180,0.199752,0.584938,0.943357,True,2021-12-04 00:05:56.075802
GradientBoostingRegressor(random_state=1),Simpsons,Staur_2020_Simps,Staur_2020_Simps,['base_indices'],[0.0457134  0.06155335 0.36153322 0.07615943 0.4550406 ],0.524908,0.366534,0.594083,0.809219,True,2021-12-04 00:05:58.237151
"Lasso(alpha=0, max_iter=50000, random_state=1, selection='random')",Simpsons,Staur_2020_Simps,Staur_2020_Simps,['base_indices'],,0.501793,0.494120,0.630217,0.653329,True,2021-12-04 00:05:59.768401
LinearRegression(),Simpsons,all_mix,all_mix,['weather_features'],,0.860300,0.858337,0.344275,0.350483,True,2021-12-04 00:06:01.254555
"RandomForestRegressor(n_jobs=-1, random_state=1)",Simpsons,all_mix,all_mix,['weather_features'],"[2.49813516e-06 3.37204619e-05 4.27797280e-04 2.87348726e-04
 1.59242627e-04 3.77276215e-05 2.40026167e-02 8.09059620e-03
 1.80068023e-04 9.23866492e-06 1.13166347e-04 0.00000000e+00
 5.75791898e-05 1.62396021e-02 6.50558781e-02 2.37470339e-02
 1.57467613e-02 8.73306498e-05 8.84132457e-02 0.00000000e+00
 0.00000000e+00 2.84378393e-02 7.65356192e-05 2.17612128e-02
 6.97840065e-06 4.03400033e-04 2.11757983e-04 1.66718794e-04
 1.07347406e-04 6.68456267e-05 3.16956471e-02 1.61650986e-02
 3.80139503e-06 4.48242340e-05 7.86648881e-03 0.00000000e+00
 2.40642797e-02 4.64857757e-02 8.51770764e-06 1.90253573e-07
 3.19646173e-02 2.54919656e-04 5.43198457e-02 1.70273038e-02
 1.61241146e-02 2.43056889e-02 2.43405844e-02 3.38347398e-02
 5.54051757e-04 7.62533092e-04 7.33856730e-04 1.14720981e-02
 3.84451329e-04 3.33792804e-04 3.86996850e-04 6.73507370e-04
 1.04071185e-04 2.49552922e-04 1.04036387e-04 0.00000000e+00
 2.49091115e-04 2.91951497e-04 5.55991402e-02 3.27393258e-02
 1.67052931e-04 2.58503238e-04 9.77538482e-05 1.27279031e-04
 1.40108518e-04 2.43331489e-02 6.38395646e-02 4.52317922e-05
 1.82479006e-04 2.41177218e-04 1.10399186e-04 7.92092123e-02
 9.28694141e-06 4.01978702e-02 6.38353478e-02 1.30601801e-04]",0.860066,0.858091,0.344689,0.350857,True,2021-12-04 00:06:07.245636
